"","strain","clade","MTL","zygosity","line","rep","enviro","all0.1","all0.1.sd","all0.1.se","place","col","place72","col72","col72a","all0.1.72","all0.1.72.sd","all0.1.72.se","all10.1","all10.1.sd","all10.1.se","all10.1.72","all10.1.72.sd","all10.1.72.se","t0.G1.1","t10.G1.1","t10.G1.2","t10.G1.3","MIC24","MIC48","MIC72","MIC24.10","MIC48.10","MIC72.10","SMG24","SMG48","SMG72","SMG24.10","SMG48.10","SMG72.10","line.1","rep.1","change24","change48","change72","place.1","place72.1","col.1","col72.1","cola","col72a.1","lr","pch","delta1.24","delta1.72","change24.SMG","change48.SMG","change72.SMG","place72_MIC"
"16_2","16","3","a/_","het","16","2","1",0.753125,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.391625,NA,NA,1.41675,0.250669353930631,0.250669353930631,1.72525,0.0731855518528076,0.0731855518528076,171.5,173.992088607595,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0719956694334176,0.184488399762046,0.426854599406528,"16","2",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-2",21,0.663625,0.333625,-0.0704921443107565,-0.143292175141782,-0.0746990604694008,9
"16_3","16","3","a/_","het","16","3","1",0.67725,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.39375,NA,NA,1.36425,0.452194786568797,0.452194786568797,1.74125,0.0251022907321223,0.0251022907321223,149,190.20253164557,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0487037743042318,0.0582893966022261,0.11465038033938,"16","3",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-3",21,0.687,0.3475,-0.0937840394399422,-0.269491178301603,-0.386903279536549,9
"16_4","16","3","a/_","het","16","4","1",0.656875,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.416375,NA,NA,1.2485,0.320319371877506,0.320319371877506,1.7425,0.054447222151364,0.054447222151364,164,258.286392405063,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0909890539483972,0.204291593180482,0.4388353115727,"16","4",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-4",21,0.591625,0.326125,-0.0514987597957768,-0.123488981723347,-0.0627183483032286,9
"16_5","16","3","a/_","het","16","5","1",0.593,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.40525,NA,NA,0.781,0.429920922961421,0.429920922961421,1.7255,0.0318198051533946,0.0318198051533946,161.5,325.289556962025,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0860487404162103,0.10349940688019,0.22081124852768,"16","5",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-5",21,0.188,0.32025,-0.0564390733279637,-0.224281168023639,-0.280742411348249,9
"16_6","16","3","a/_","het","16","6","1",0.581125,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.406625,NA,NA,1.17025,0.254204887836564,0.254204887836564,1.69675,0.0215667568261897,0.0215667568261897,157,261.528481012658,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0875428082191781,0.201931749849669,0.380173965206959,"16","6",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-6",21,0.589125,0.290125,-0.0549450055249959,-0.12584882505416,-0.12137969466897,9
"16_7","16","3","a/_","het","16","7","1",0.551875,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.338,NA,NA,1.494,0.192333044482741,0.192333044482741,1.73225,0.00671751442127225,0.00671751442127225,156,193.444620253165,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0605715287517532,0.0944589877835951,0.153568301225919,"16","7",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-7",21,0.942125,0.39425,-0.0819162849924208,-0.233321587120234,-0.34798535865001,9
"16_8","16","3","a/_","het","16","8","1",0.687625,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.44825,NA,NA,1.4895,0.267993470069702,0.267993470069702,1.736,0.00848528137423858,0.00848528137423858,158,190.20253164557,395.534810126582,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0832423580786026,0.124485294117647,0.197719893742621,"16","8",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-8",24,0.801875,0.28775,-0.0592454556655714,-0.203295280786182,-0.303833766133308,9
"16_9","16","3","a/_","het","16","9","1",0.454,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.304375,NA,NA,1.0885,0.296277741317163,0.296277741317163,1.728,0.0523259018078046,0.0523259018078046,162,265.851265822785,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.100856504468719,0.171355111917725,0.329620710415412,"16","9",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-9",21,0.6345,0.423625,-0.041631309275455,-0.156425462986103,-0.171932949460517,9
"16_10","16","3","a/_","het","16","10","1",0.464375,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.248875,NA,NA,0.88675,0.342593235484882,0.342593235484882,1.717,0.0282842712474619,0.0282842712474619,168.5,236.67246835443,472.264240506329,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0701117982873454,0.116629129129129,0.250487695078031,"16","10",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-10",24,0.422375,0.468125,-0.0723760154568286,-0.2111514457747,-0.251065964797898,9
"16_11","16","3","a/_","het","16","11","1",0.510875,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.322125,NA,NA,0.964,0.572756492761103,0.572756492761103,1.72,0.0212132034355964,0.0212132034355964,178,217.219936708861,336.096518987342,405.261075949367,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0707814269535674,0.0655093951849677,0.17534417106034,"16","11",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-11",24,0.453125,0.397875,-0.0717063867906066,-0.262271179718861,-0.326209488815589,9
"16_12","16","3","a/_","het","16","12","1",0.6615,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.351625,NA,NA,1.164,0.5939696961967,0.5939696961967,1.73475,0.0441941738241592,0.0441941738241592,169.5,210.735759493671,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0587273641851107,0.0680069402534701,0.167985232067511,"16","12",0.9375,0.9375,0.9375,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-12",21,0.5025,0.383125,-0.0837604495590634,-0.259773634650359,-0.333568427808418,9
"17_1","17","1","a/_","het","17","1","1",0.148125,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.439125,NA,NA,1.25025,0.129046987566545,0.129046987566545,1.67525,0.0802566196646731,0.0802566196646731,173.5,198.848101265823,NA,NA,0.0625,0.0625,0.0625,1,1,4,0.0489110411653009,0.0783102943154745,0.18420464647744,0.0981751824817518,0.473599460754943,0.789489489489489,"17","1",0.9375,0.9375,3.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-1",21,1.102125,1.236125,0.0492641413164509,0.395289166439469,0.60528484301205,1
"17_2","17","1","a/_","het","17","2","1",0.148625,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.411,NA,NA,1.48475,0.0583363094478902,0.0583363094478902,1.67325,0.104298250225016,0.104298250225016,180.5,171.830696202532,347.98417721519,NA,0.0625,0.0625,0.0625,4,512,512,0.0489110411653009,0.0783102943154745,0.18420464647744,0.394834755964106,0.970174921383648,0.956186572989852,"17","2",3.9375,511.9375,511.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-2",24,1.336125,1.26225,0.345923714798805,0.891864627068173,0.771981926512412,1
"17_3","17","1","a/_","het","17","3","1",0.1985,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.460875,NA,NA,1.413,0.0692964645562817,0.0692964645562817,1.557,0.0014142135623731,0.0014142135623731,172,396.615506329114,195.606012658228,NA,0.0625,0.0625,0.0625,1,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.0545525224602626,0.0705706854345165,0.137996941896024,"17","3",0.9375,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-3",24,1.2145,1.096125,0.00564148129496167,-0.00773960888095801,-0.0462077045814155,1
"17_4","17","1","a/_","het","17","4","1",0.131125,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.475375,NA,NA,0.25025,0.0173241161390704,0.0173241161390704,1.22475,0.422496301758962,0.422496301758962,171,221.542721518987,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.263449367088608,0.0623445825932505,0.148969240837696,"17","4",0.9375,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-4",21,0.119125,0.749375,0.214538325923307,-0.0159657117222241,-0.0352354056397436,1
"17_5","17","1","a/_","het","17","5","1",0.120375,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.439,NA,NA,1.35125,0.107126677349762,0.107126677349762,1.59925,0.00459619407771252,0.00459619407771252,153.5,403.099683544304,201.009493670886,NA,0.0625,0.0625,0.0625,1,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.0474496877168633,0.0686933534743202,0.16175809352518,"17","5",0.9375,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-5",24,1.230875,1.16025,-0.00146135344843765,-0.0096169408411543,-0.0224465529522601,1
"17_6","17","1","a/_","het","17","6","1",0.1375,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.510875,NA,NA,0.50375,0.0639931636973826,0.0639931636973826,1.44625,0.143189123190276,0.143189123190276,174,352.306962025316,181.556962025316,NA,0.0625,0.0625,0.0625,0.0625,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.235196850393701,0.224332247557003,0.233096774193548,"17","6",0,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-6",24,0.36625,0.935375,0.1862858092284,0.146021953241529,0.0488921277161084,1
"17_7","17","1","a/_","het","17","7","1",0.194625,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.640125,NA,NA,0.6245,0.183140656327316,0.183140656327316,1.41,0.213546247918337,0.213546247918337,176,209.655063291139,NA,NA,0.0625,0.0625,0.0625,0.0625,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.213349225268176,0.22299674267101,0.241472114137484,"17","7",0,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-7",21,0.429875,0.769875,0.164438184102875,0.144686448355535,0.0572674676600438,1
"17_8","17","1","a/_","het","17","8","1",0.180125,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.573375,NA,NA,0.38125,0.0371231060122937,0.0371231060122937,1.6015,0.0657609306503489,0.0657609306503489,173,182.637658227848,230.188291139241,354.46835443038,0.0625,0.0625,0.0625,0.0625,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.19081942336874,0.219867549668874,0.246672661870504,"17","8",0,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-8",24,0.201125,1.028125,0.14190838220344,0.1415572553534,0.0624680153930637,1
"17_9","17","1","a/_","het","17","9","1",0.18575,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.596625,NA,NA,0.53225,0.127632774004172,0.127632774004172,1.70525,0.00813172798364534,0.00813172798364534,173.5,288.545886075949,180.476265822785,NA,0.0625,0.0625,0.0625,1,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.130827239488117,0.066484375,0.0973854731766124,"17","9",0.9375,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-9",24,0.3465,1.108625,0.0819161983228161,-0.0118259193154745,-0.0868191733008275,1
"17_10","17","1","a/_","het","17","10","1",0.15325,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.51425,NA,NA,0.2445,0.0502045814642449,0.0502045814642449,1.22275,0.235820111525714,0.235820111525714,180.5,182.637658227848,NA,NA,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0489110411653009,0.0783102943154745,0.18420464647744,0.258515815085158,0.180740276035132,0.265412844036697,"17","10",0,0,0,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-10",21,0.09125,0.7085,0.209604773919857,0.102429981719657,0.0812081975592573,1
"17_11","17","1","a/_","het","17","11","1",0.15,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.489,NA,NA,0.6665,0.310419876940894,0.310419876940894,1.36,0.186676190233249,0.186676190233249,169.5,191.283227848101,347.98417721519,NA,0.0625,0.0625,0.0625,1,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.0903985507246377,0.0538241239892183,0.0897435897435897,"17","11",0.9375,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-11",24,0.5165,0.871,0.0414875095593367,-0.0244861703262562,-0.0944610567338502,1
"17_12","17","1","a/_","het","17","12","1",0.16625,NA,NA,"2","#DCE318FF",1,"#FDE725FF","#FDE72580",0.48325,NA,NA,0.858,0.0777817459305202,0.0777817459305202,1.41025,0.0470226009489054,0.0470226009489054,177.5,178.314873417722,354.46835443038,NA,0.0625,0.0625,0.0625,1,1,1,0.0489110411653009,0.0783102943154745,0.18420464647744,0.0740397574123989,0.0395968016332086,0.0509464529331514,"17","12",0.9375,0.9375,0.9375,2,1,"#DCE318FF","#FDE725FF","#DCE31880","#FDE72580","17-12",24,0.69175,0.927,0.025128716247098,-0.038713492682266,-0.133258193544289,1
"18_1","18","3","a/_","het","18","1","1",1.609875,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.71975,NA,NA,1.7025,0.161927452891719,0.161927452891719,1.77575,0.120561706192306,0.120561706192306,158.5,183.71835443038,NA,NA,4,4,4,4,4,8,0.169386764205267,0.41850736398452,0.64688347134472,0.0785307156428119,0.406432748538012,0.648131932282545,"18","1",0,0,4,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-1",21,0.092625,0.056,-0.0908560485624547,-0.0120746154465083,0.00124846093782538,18
"18_2","18","3","a/_","het","18","2","1",1.6135,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.726,NA,NA,1.6625,0.1576848122046,0.1576848122046,1.764,0.0947523086789973,0.0947523086789973,166,191.283227848101,NA,NA,4,4,4,4,4,4,0.169386764205267,0.41850736398452,0.64688347134472,0.0660326670964969,0.352397798742138,0.548826979472141,"18","2",0,0,0,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-2",21,0.0490000000000002,0.038,-0.10335409710877,-0.0661095652423817,-0.098056491872579,18
"18_3","18","3","a/_","het","18","3","1",1.605875,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.732625,NA,NA,1.6635,0.159099025766973,0.159099025766973,1.75425,0.0774281925399269,0.0774281925399269,174.5,194.525316455696,NA,NA,4,4,4,4,4,8,0.169386764205267,0.41850736398452,0.64688347134472,0.0911980176686059,0.477987421383648,0.653744880046811,"18","3",0,0,4,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-3",21,0.0576249999999998,0.0216249999999998,-0.0781887465366607,0.0594800573991278,0.00686140870209118,18
"18_4","18","3","a/_","het","18","4","1",1.60925,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.747875,NA,NA,1.66775,0.107833784130949,0.107833784130949,1.7535,0.0516187950266179,0.0516187950266179,174,165.346518987342,NA,NA,4,4,4,4,4,8,0.169386764205267,0.41850736398452,0.64688347134472,0.114275225508706,0.508683639234261,0.692896660738984,"18","4",0,0,4,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-4",21,0.0585,0.00562499999999999,-0.0551115386965609,0.0901762752497409,0.0460131893942647,18
"18_5","18","3","a/_","het","18","5","1",1.59325,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.73475,NA,NA,1.6205,0.191625937701554,0.191625937701554,1.7765,0.0685893577750951,0.0685893577750951,157.5,177.23417721519,NA,NA,4,4,4,4,4,8,0.169386764205267,0.41850736398452,0.64688347134472,0.0872936189201249,0.388293650793651,0.638241736360016,"18","5",0,0,4,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-5",21,0.0272499999999998,0.04175,-0.0820931452851416,-0.0302137131908692,-0.00864173498470389,18
"18_6","18","3","a/_","het","18","6","1",1.5875,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.727625,NA,NA,1.63075,0.164402326625872,0.164402326625872,1.76,0.0452548339959391,0.0452548339959391,164.5,178.314873417722,NA,NA,4,4,4,4,4,4,0.169386764205267,0.41850736398452,0.64688347134472,0.0728223372143165,0.331575864089045,0.600323149236193,"18","6",0,0,0,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-6",21,0.04325,0.032375,-0.0965644269909501,-0.086931499895475,-0.046560322108527,18
"18_7","18","3","a/_","het","18","7","1",1.608125,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.722375,NA,NA,1.66125,0.126925667222985,0.126925667222985,1.75475,0.0399515331370398,0.0399515331370398,171.5,176.153481012658,NA,NA,4,4,4,4,4,4,0.169386764205267,0.41850736398452,0.64688347134472,0.075876333551056,0.266852831667646,0.411744639376218,"18","7",0,0,0,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-7",21,0.0531249999999999,0.032375,-0.0935104306542106,-0.151654532316874,-0.235138831968501,18
"18_8","18","3","a/_","het","18","8","1",1.616875,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.751875,NA,NA,1.6265,0.147785317267988,0.147785317267988,1.75625,0.0293449314192416,0.0293449314192416,169,180.476265822785,NA,NA,4,4,4,4,4,4,0.169386764205267,0.41850736398452,0.64688347134472,0.102401129943503,0.405493754879001,0.612543962485346,"18","8",0,0,0,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-8",21,0.00962499999999999,0.00437500000000002,-0.0669856342617638,-0.0130136091055192,-0.034339508859374,18
"18_9","18","3","a/_","het","18","9","1",1.61075,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.73125,NA,NA,1.6325,0.187383297014435,0.187383297014435,1.774,0.0509116882454315,0.0509116882454315,176.5,161.023734177215,NA,NA,4,4,4,4,4,8,0.169386764205267,0.41850736398452,0.64688347134472,0.0692684011563264,0.353883972468043,0.611488481984643,"18","9",0,0,4,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-9",21,0.0217499999999999,0.0427500000000001,-0.10011836304894,-0.0646233915164768,-0.0353949893600771,18
"18_10","18","3","a/_","het","18","10","1",1.575125,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.719625,NA,NA,1.61125,0.169352074094178,0.169352074094178,1.7565,0.0516187950266179,0.0516187950266179,173,186.960443037975,NA,NA,4,4,4,4,4,4,0.169386764205267,0.41850736398452,0.64688347134472,0.0572147651006711,0.283244680851064,0.502364066193853,"18","10",0,0,0,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-10",21,0.0361250000000002,0.0368749999999998,-0.112171999104595,-0.135262683133456,-0.144519405150866,18
"18_11","18","3","a/_","het","18","11","1",1.557375,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.727125,NA,NA,1.676,0.115965512114594,0.115965512114594,1.7695,0.0502045814642448,0.0502045814642448,171,170.75,NA,NA,4,4,4,4,4,4,0.169386764205267,0.41850736398452,0.64688347134472,0.0607461734693878,0.280866003510825,0.54876615746181,"18","11",0,0,0,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-11",21,0.118625,0.0423749999999998,-0.108640590735879,-0.137641360473695,-0.0981173138829101,18
"18_12","18","3","a/_","het","18","12","1",1.579875,NA,NA,"20","#440154FF",19,"#481568FF","#48156880",1.705375,NA,NA,1.60675,0.215314014871304,0.215314014871304,1.734,0.0721248916810278,0.0721248916810278,172.5,183.71835443038,NA,NA,4,4,4,4,4,4,0.169386764205267,0.41850736398452,0.64688347134472,0.0615039281705948,0.295601173020528,0.538574793875147,"18","12",0,0,0,20,19,"#440154FF","#481568FF","#44015480","#48156880","18-12",21,0.026875,0.0286249999999999,-0.107882836034672,-0.122906190963992,-0.108308677469573,18
"19_1","19","11","a/_","het","19","1","1",0.67825,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.367625,NA,NA,1.18675,0.00176776695296633,0.00176776695296633,1.70025,0.0887419010389115,0.0887419010389115,181,265.851265822785,NA,NA,0.0625,0.0625,0.0625,1,1,4,0.171545189497765,0.247103058518396,0.370675791199972,0.126460280373832,0.215281943611278,0.324648624401914,"19","1",0.9375,0.9375,3.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-1",21,0.5085,0.332625,-0.0450849091239332,-0.0318211149071185,-0.0460271667980582,8
"19_2","19","11","a/_","het","19","2","1",0.783375,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.4345,NA,NA,1.44525,0.032173358543988,0.032173358543988,1.781,0.111722871427475,0.111722871427475,180.5,180.476265822785,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.15512912482066,0.245065789473684,0.371975218658892,"19","2",0.9375,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-2",21,0.661875,0.3465,-0.016416064677105,-0.00203726904471205,0.00129942745892003,8
"19_3","19","11","a/_","het","19","3","1",0.712625,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.4495,NA,NA,1.001,0.197989898732233,0.197989898732233,1.7795,0.125157900270019,0.125157900270019,179.5,395.534810126582,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.127115885416667,0.283676470588235,0.497848599766628,"19","3",0.9375,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-3",21,0.288375,0.33,-0.0444293040810983,0.0365734120698391,0.127172808566656,8
"19_4","19","11","a/_","het","19","4","1",0.702125,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.33075,NA,NA,1.41825,0.341886128703696,0.341886128703696,1.81075,0.0738926586339941,0.0738926586339941,180.5,183.71835443038,371.759493670886,NA,0.0625,0.0625,0.0625,1,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.109875444839858,0.135674238067855,0.280444126074499,"19","4",0.9375,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-4",24,0.716125,0.48,-0.0616697446579073,-0.111428820450541,-0.0902316651254736,8
"19_5","19","11","a/_","het","19","5","1",0.51475,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.239625,NA,NA,0.86675,0.103591143443829,0.103591143443829,1.7795,0.118086832458153,0.118086832458153,151.5,242.075949367089,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.14045371498173,0.189612784265519,0.350673652694611,"19","5",0.9375,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-5",21,0.352,0.539875,-0.0310914745160354,-0.0574902742528769,-0.0200021385053614,8
"19_6","19","11","a/_","het","19","6","1",0.689,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.35225,NA,NA,0.72725,0.0378302127934803,0.0378302127934803,1.6995,0.0403050865276333,0.0403050865276333,175.5,300.433544303797,219.381329113924,NA,0.0625,0.0625,0.0625,0.0625,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.241666666666667,0.349573430834857,0.478016328999093,"19","6",0,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-6",24,0.03825,0.34725,0.0701214771689017,0.102470372316461,0.107340537799121,8
"19_7","19","11","a/_","het","19","7","1",0.659625,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.334875,NA,NA,1.36325,0.347542982953188,0.347542982953188,1.816,0.0947523086789973,0.0947523086789973,153,389.050632911392,195.606012658228,NA,0.0625,0.0625,0.0625,1,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.0808946488294314,0.0769649071925754,0.102964512406232,"19","7",0.9375,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-7",24,0.703625,0.481125,-0.0906505406683335,-0.170138151325821,-0.26771127879374,8
"19_8","19","11","a/_","het","19","8","1",0.765125,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.452125,NA,NA,1.8325,0.0954594154601839,0.0954594154601839,1.972,0.0961665222413706,0.0961665222413706,178,236.67246835443,NA,NA,0.0625,0.0625,0.0625,4,4,4,0.171545189497765,0.247103058518396,0.370675791199972,0.366330155169191,0.352304227304227,0.357737469330529,"19","8",3.9375,3.9375,3.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-8",21,1.067375,0.519875,0.194784965671426,0.105201168785831,-0.0129383218694429,8
"19_9","19","11","a/_","het","19","9","1",0.7115,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.328625,NA,NA,1.083,0.561442784262119,0.561442784262119,1.697,0.0494974746830584,0.0494974746830584,178,229.107594936709,NA,NA,0.0625,0.0625,0.0625,1,1,4,0.171545189497765,0.247103058518396,0.370675791199972,0.234646194926569,0.453067625458996,0.7101723095526,"19","9",0.9375,0.9375,3.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-9",21,0.3715,0.368375,0.0631010054288038,0.2059645669406,0.339496518352628,8
"19_10","19","11","a/_","het","19","10","1",0.677375,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.43975,NA,NA,0.80575,0.359563798233359,0.359563798233359,1.7275,0.053033008588991,0.053033008588991,179.5,156.700949367089,244.237341772152,NA,0.0625,0.0625,0.0625,0.0625,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.216928446771379,0.384982121573302,0.552317290552585,"19","10",0,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-10",24,0.128375,0.28775,0.0453832572736138,0.137879063054905,0.181641499352613,8
"19_11","19","11","a/_","het","19","11","1",0.622125,NA,NA,"10","#1F968BFF",11,"#238A8DFF","#238A8D80",1.248875,NA,NA,0.7185,0.190211724139181,0.190211724139181,1.78975,0.0611647365726362,0.0611647365726362,182.5,175.072784810127,NA,NA,0.0625,0.0625,0.0625,1,1,1,0.171545189497765,0.247103058518396,0.370675791199972,0.118713556851312,0.132862550960978,0.286131123919308,"19","11",0.9375,0.9375,0.9375,10,11,"#1F968BFF","#238A8DFF","#1F968B80","#238A8D80","19-11",21,0.0963749999999999,0.540875,-0.052831632646453,-0.114240507557418,-0.0845446672806638,8
