"line","rep","enviro","data","exper"
19,7,8,0.31,"5"
19,7,32,0.2865,"5"
19,8,0,1.75,"5"
19,8,1,1.529,"5"
19,8,4,0.467,"5"
19,8,8,0.4705,"5"
19,8,32,0.467,"5"
19,9,0,1.738,"5"
19,9,1,1.503,"5"
19,9,4,0.403,"5"
19,9,8,0.389,"5"
19,9,32,0.3745,"5"
19,10,0,1.7405,"5"
19,10,1,1.468,"5"
19,10,4,0.432,"5"
19,10,8,0.4045,"5"
19,10,32,0.3475,"5"
19,11,0,1.7625,"5"
19,11,1,1.521,"5"
19,11,4,0.448,"5"
19,11,8,0.4345,"5"
19,11,32,0.3575,"5"
19,12,0,1.7355,"5"
19,12,1,1.429,"5"
19,12,4,0.328,"5"
19,12,8,0.3275,"5"
19,12,32,0.302,"5"
20,1,0,1.6745,"5"
20,1,1,1.698,"5"
20,1,4,1.661,"5"
20,1,8,1.535,"5"
20,1,32,0.533,"5"
20,2,0,1.7175,"5"
20,2,1,1.719,"5"
20,2,4,1.681,"5"
20,2,8,1.6205,"5"
20,2,32,0.7085,"5"
20,3,0,1.6905,"5"
20,3,1,1.712,"5"
20,3,4,1.681,"5"
20,3,8,1.6045,"5"
20,3,32,0.742,"5"
20,4,0,1.702,"5"
20,4,1,1.745,"5"
20,4,4,1.696,"5"
20,4,8,1.659,"5"
20,4,32,0.421,"5"
20,5,0,1.69,"5"
20,5,1,1.717,"5"
20,5,4,1.68,"5"
20,5,8,1.579,"5"
20,5,32,0.8105,"5"
20,6,0,1.6765,"5"
20,6,1,1.691,"5"
20,6,4,1.675,"5"
20,6,8,1.6,"5"
20,6,32,0.613,"5"
20,7,0,1.668,"5"
20,7,1,1.696,"5"
20,7,4,1.671,"5"
20,7,8,1.5875,"5"
20,7,32,0.7845,"5"
20,8,0,1.696,"5"
20,8,1,1.724,"5"
20,8,4,1.689,"5"
20,8,8,1.5765,"5"
20,8,32,0.9615,"5"
20,9,0,1.682,"5"
20,9,1,1.685,"5"
20,9,4,1.673,"5"
20,9,8,1.608,"5"
20,9,32,0.9185,"5"
20,10,0,1.687,"5"
20,10,1,1.701,"5"
20,10,4,1.676,"5"
20,10,8,1.587,"5"
20,10,32,0.9425,"5"
20,11,0,1.7165,"5"
20,11,1,1.712,"5"
20,11,4,1.673,"5"
20,11,8,1.596,"5"
20,11,32,1.0285,"5"
20,12,0,1.692,"5"
20,12,1,1.727,"5"
20,12,4,1.713,"5"
20,12,8,1.556,"5"
20,12,32,0.775,"5"
1,1,0,1.6865,"6"
1,1,8,0.263,"6"
1,1,32,0.149,"6"
1,1,128,0.283,"6"
1,2,0,1.6795,"6"
1,2,8,0.309,"6"
1,2,32,0.1405,"6"
1,2,128,0.286,"6"
1,3,0,1.685,"6"
1,3,8,0.3085,"6"
1,3,32,0.1695,"6"
1,3,128,0.2795,"6"
1,4,0,1.69,"6"
1,4,8,0.396,"6"
1,4,32,0.167,"6"
1,4,128,0.375,"6"
1,5,0,1.671,"6"
1,5,8,0.317,"6"
1,5,32,0.125,"6"
1,5,128,0.3295,"6"
1,6,0,1.676,"6"
1,6,8,0.3875,"6"
1,6,32,0.147,"6"
1,6,128,0.32,"6"
1,7,0,1.687,"6"
1,7,8,0.2735,"6"
1,7,32,0.095,"6"
1,7,128,0.243,"6"
1,8,0,1.6875,"6"
1,8,8,0.349,"6"
1,8,32,0.1515,"6"
1,8,128,0.33,"6"
1,9,0,1.6655,"6"
1,9,8,0.361,"6"
1,9,32,0.163,"6"
1,9,128,0.4015,"6"
1,10,0,1.671,"6"
1,10,8,0.3805,"6"
1,10,32,0.1855,"6"
1,10,128,0.3505,"6"
1,11,0,1.6835,"6"
1,11,8,0.2825,"6"
1,11,32,0.12,"6"
1,11,128,0.206,"6"
1,12,0,1.666,"6"
1,12,8,0.2605,"6"
1,12,32,0.133,"6"
1,12,128,0.3205,"6"
2,1,0,1.6715,"6"
2,1,8,0.0915,"6"
2,1,32,0.105,"6"
2,1,128,0.0755,"6"
2,2,0,1.661,"6"
2,2,8,0.099,"6"
2,2,32,0.1075,"6"
2,2,128,0.086,"6"
2,3,0,1.655,"6"
2,3,8,0.0865,"6"
2,3,32,0.0925,"6"
2,3,128,0.0755,"6"
2,4,0,1.6605,"6"
2,4,8,0.078,"6"
2,4,32,0.115,"6"
2,4,128,0.0685,"6"
2,5,0,1.6495,"6"
2,5,8,0.0785,"6"
2,5,32,0.087,"6"
2,5,128,0.079,"6"
2,6,0,1.654,"6"
2,6,8,0.067,"6"
2,6,32,0.087,"6"
2,6,128,0.073,"6"
2,7,0,1.653,"6"
2,7,8,0.077,"6"
2,7,32,0.1,"6"
2,7,128,0.0855,"6"
2,8,0,1.6735,"6"
2,8,8,0.0695,"6"
2,8,32,0.0845,"6"
2,8,128,0.064,"6"
2,9,0,1.648,"6"
2,9,8,0.0665,"6"
2,9,32,0.0785,"6"
2,9,128,0.0565,"6"
2,10,0,1.6515,"6"
2,10,8,0.077,"6"
2,10,32,0.079,"6"
2,10,128,0.061,"6"
2,11,0,1.67,"6"
2,11,8,0.1055,"6"
2,11,32,0.0905,"6"
2,11,128,0.0675,"6"
2,12,0,1.6585,"6"
2,12,8,0.0825,"6"
2,12,32,0.079,"6"
2,12,128,0.0615,"6"
3,1,0,1.6845,"6"
3,1,8,0.409,"6"
3,1,32,0.3625,"6"
3,1,128,0.458,"6"
3,2,0,1.679,"6"
3,2,8,0.401,"6"
3,2,32,0.165,"6"
3,2,128,0.445,"6"
3,3,0,1.6935,"6"
3,3,8,0.4325,"6"
3,3,32,0.251,"6"
3,3,128,0.423,"6"
3,4,0,1.69,"6"
3,4,8,0.405,"6"
3,4,32,0.3225,"6"
3,4,128,0.4695,"6"
3,5,0,1.6745,"6"
3,5,8,0.2035,"6"
3,5,32,0.192,"6"
3,5,128,0.326,"6"
3,6,0,1.6765,"6"
3,6,8,0.3675,"6"
3,6,32,0.195,"6"
3,6,128,0.395,"6"
3,7,0,1.6855,"6"
3,7,8,0.1595,"6"
3,7,32,0.1895,"6"
3,7,128,0.2835,"6"
3,8,0,1.6925,"6"
3,8,8,0.2625,"6"
3,8,32,0.225,"6"
3,8,128,0.211,"6"
3,9,0,1.6645,"6"
3,9,8,0.2065,"6"
3,9,32,0.1385,"6"
3,9,128,0.2165,"6"
3,10,0,1.66,"6"
3,10,8,0.3295,"6"
3,10,32,0.1785,"6"
3,10,128,0.2505,"6"
3,11,0,1.682,"6"
3,11,8,0.2745,"6"
3,11,32,0.035,"6"
3,11,128,0.1865,"6"
3,12,0,1.6655,"6"
3,12,8,0.275,"6"
3,12,32,0.099,"6"
3,12,128,0.219,"6"
4,1,0,1.624,"6"
4,1,8,0.134,"6"
4,1,32,0.1025,"6"
4,1,128,0.146,"6"
4,2,0,1.6785,"6"
4,2,8,0.159,"6"
4,2,32,0.1535,"6"
4,2,128,0.1915,"6"
4,3,0,1.6795,"6"
4,3,8,0.18,"6"
4,3,32,0.1395,"6"
4,3,128,0.1925,"6"
4,4,0,1.6865,"6"
4,4,8,0.1775,"6"
4,4,32,0.199,"6"
4,4,128,0.1,"6"
4,5,0,1.669,"6"
4,5,8,0.0745,"6"
4,5,32,0.057,"6"
4,5,128,0.1795,"6"
4,6,0,1.678,"6"
4,6,8,0.1805,"6"
4,6,32,0.0735,"6"
4,6,128,0.1385,"6"
4,7,0,1.6745,"6"
4,7,8,0.095,"6"
4,7,32,0.264,"6"
4,7,128,0.2055,"6"
4,8,0,1.694,"6"
4,8,8,0.072,"6"
4,8,32,0.154,"6"
4,8,128,0.0975,"6"
4,9,0,1.6655,"6"
4,9,8,0.154,"6"
4,9,32,0.141,"6"
4,9,128,0.1395,"6"
4,10,0,1.6715,"6"
4,10,8,0.2275,"6"
4,10,32,0.1895,"6"
4,10,128,0.1985,"6"
4,11,0,1.686,"6"
4,11,8,0.209,"6"
4,11,32,0.127,"6"
4,11,128,0.2545,"6"
4,12,0,1.671,"6"
4,12,8,0.219,"6"
4,12,32,0.2075,"6"
4,12,128,0.252,"6"
5,1,0,1.644,"6"
5,1,8,1.486,"6"
5,1,32,1.473,"6"
5,1,128,1.4245,"6"
5,2,0,1.625,"6"
5,2,8,1.4625,"6"
5,2,32,1.4555,"6"
5,2,128,1.447,"6"
5,3,0,1.637,"6"
5,3,8,1.483,"6"
5,3,32,1.4715,"6"
5,3,128,1.4405,"6"
5,4,0,1.6415,"6"
5,4,8,1.4915,"6"
5,4,32,1.483,"6"
5,4,128,1.461,"6"
5,5,0,1.6315,"6"
5,5,8,1.4985,"6"
5,5,32,1.46,"6"
5,5,128,1.436,"6"
5,6,0,1.6335,"6"
5,6,8,1.46,"6"
5,6,32,1.452,"6"
5,6,128,1.43,"6"
5,7,0,1.6325,"6"
5,7,8,1.4355,"6"
5,7,32,1.416,"6"
5,7,128,1.405,"6"
5,8,0,1.647,"6"
5,8,8,1.4565,"6"
5,8,32,1.42,"6"
5,8,128,1.391,"6"
5,9,0,1.62,"6"
5,9,8,1.452,"6"
5,9,32,1.4225,"6"
5,9,128,1.441,"6"
5,10,0,1.6255,"6"
5,10,8,1.4915,"6"
5,10,32,1.437,"6"
5,10,128,1.422,"6"
5,11,0,1.6515,"6"
5,11,8,1.392,"6"
5,11,32,1.414,"6"
5,11,128,1.2425,"6"
5,12,0,1.6335,"6"
5,12,8,1.513,"6"
5,12,32,1.4885,"6"
5,12,128,1.4705,"6"
6,1,0,1.6745,"6"
6,1,8,0.3695,"6"
6,1,32,0.405,"6"
6,1,128,0.5435,"6"
6,2,0,1.666,"6"
6,2,8,0.4185,"6"
6,2,32,0.4455,"6"
6,2,128,0.6195,"6"
6,3,0,1.66,"6"
6,3,8,0.4505,"6"
6,3,32,0.4815,"6"
6,3,128,0.596,"6"
6,4,0,1.6655,"6"
6,4,8,0.3595,"6"
6,4,32,0.3905,"6"
6,4,128,0.5045,"6"
6,5,0,1.6455,"6"
6,5,8,0.2965,"6"
6,5,32,0.3265,"6"
6,5,128,0.513,"6"
6,6,0,1.6555,"6"
6,6,8,0.311,"6"
6,6,32,0.3765,"6"
6,6,128,0.53,"6"
6,7,0,1.652,"6"
6,7,8,0.329,"6"
6,7,32,0.368,"6"
6,7,128,0.4105,"6"
6,8,0,1.6695,"6"
6,8,8,0.3395,"6"
6,8,32,0.3675,"6"
6,8,128,0.468,"6"
6,9,0,1.647,"6"
6,9,8,0.355,"6"
6,9,32,0.3155,"6"
6,9,128,0.395,"6"
6,10,0,1.6555,"6"
6,10,8,0.2765,"6"
6,10,32,0.338,"6"
6,10,128,0.325,"6"
6,11,0,1.6655,"6"
6,11,8,0.243,"6"
6,11,32,0.278,"6"
6,11,128,0.352,"6"
6,12,0,1.6515,"6"
6,12,8,0.333,"6"
6,12,32,0.286,"6"
6,12,128,0.4485,"6"
7,1,0,1.642,"6"
7,1,8,0.659,"6"
7,1,32,0.4635,"6"
7,1,128,0.4225,"6"
7,2,0,1.6375,"6"
7,2,8,0.8165,"6"
7,2,32,0.8505,"6"
7,2,128,0.7875,"6"
7,3,0,1.6625,"6"
7,3,8,0.768,"6"
7,3,32,0.8205,"6"
7,3,128,0.743,"6"
7,4,0,1.6475,"6"
7,4,8,0.8605,"6"
7,4,32,0.8185,"6"
7,4,128,0.8905,"6"
7,5,0,1.64,"6"
7,5,8,0.5255,"6"
7,5,32,0.5655,"6"
7,5,128,0.633,"6"
7,6,0,1.6485,"6"
7,6,8,0.826,"6"
7,6,32,0.731,"6"
7,6,128,0.9445,"6"
7,7,0,1.6365,"6"
7,7,8,0.47,"6"
7,7,32,0.4915,"6"
7,7,128,0.422,"6"
7,8,0,1.6355,"6"
7,8,8,0.3165,"6"
7,8,32,0.367,"6"
7,8,128,0.3495,"6"
7,9,0,1.6395,"6"
7,9,8,0.392,"6"
7,9,32,0.466,"6"
7,9,128,0.458,"6"
7,10,0,1.6115,"6"
7,10,8,0.6965,"6"
7,10,32,0.6035,"6"
7,10,128,0.6155,"6"
7,11,0,1.6435,"6"
7,11,8,0.6465,"6"
7,11,32,0.5485,"6"
7,11,128,0.6695,"6"
7,12,0,1.6395,"6"
7,12,8,0.8005,"6"
7,12,32,0.683,"6"
7,12,128,0.79,"6"
8,1,0,1.684,"6"
8,1,8,0.118,"6"
8,1,32,0.0115,"6"
8,1,128,0.108,"6"
8,2,0,1.678,"6"
8,2,8,0.283,"6"
8,2,32,0.1635,"6"
8,2,128,0.2015,"6"
8,3,0,1.6825,"6"
8,3,8,0.3835,"6"
8,3,32,0.264,"6"
8,3,128,0.341,"6"
8,4,0,1.6845,"6"
8,4,8,0.312,"6"
8,4,32,0.2795,"6"
8,4,128,0.2755,"6"
8,5,0,1.669,"6"
8,5,8,0.2185,"6"
8,5,32,0.2665,"6"
8,5,128,0.2095,"6"
8,6,0,1.673,"6"
8,6,8,0.179,"6"
8,6,32,0.2445,"6"
8,6,128,0.2585,"6"
8,7,0,1.68,"6"
8,7,8,0.315,"6"
8,7,32,0.1665,"6"
8,7,128,0.2415,"6"
8,8,0,1.6865,"6"
8,8,8,0.2645,"6"
8,8,32,0.255,"6"
8,8,128,0.2675,"6"
8,9,0,1.6615,"6"
8,9,8,0.2835,"6"
8,9,32,0.2225,"6"
8,9,128,0.2825,"6"
8,10,0,1.662,"6"
8,10,8,0.186,"6"
8,10,32,0.2185,"6"
8,10,128,0.21,"6"
8,11,0,1.682,"6"
8,11,8,0.1205,"6"
8,11,32,0.0645,"6"
8,11,128,0.1265,"6"
8,12,0,1.6625,"6"
8,12,8,0.3745,"6"
8,12,32,0.266,"6"
8,12,128,0.5355,"6"
9,1,0,1.6745,"6"
9,1,8,0.284,"6"
9,1,32,0.282,"6"
9,1,128,0.282,"6"
9,2,0,1.694,"6"
9,2,8,0.294,"6"
9,2,32,0.336,"6"
9,2,128,0.27,"6"
9,3,0,1.6865,"6"
9,3,8,0.2465,"6"
9,3,32,0.269,"6"
9,3,128,0.252,"6"
9,4,0,1.698,"6"
9,4,8,0.2515,"6"
9,4,32,0.262,"6"
9,4,128,0.2535,"6"
9,5,0,1.695,"6"
9,5,8,0.364,"6"
9,5,32,0.3325,"6"
9,5,128,0.339,"6"
9,6,0,1.6955,"6"
9,6,8,0.3655,"6"
9,6,32,0.358,"6"
9,6,128,0.327,"6"
9,7,0,1.689,"6"
9,7,8,0.3315,"6"
9,7,32,0.317,"6"
9,7,128,0.2735,"6"
9,8,0,1.6985,"6"
9,8,8,0.411,"6"
9,8,32,0.439,"6"
9,8,128,0.384,"6"
9,9,0,1.6845,"6"
9,9,8,0.3505,"6"
9,9,32,0.326,"6"
9,9,128,0.312,"6"
9,10,0,1.6685,"6"
9,10,8,0.273,"6"
9,10,32,0.278,"6"
9,10,128,0.2495,"6"
9,11,0,1.697,"6"
9,11,8,0.2415,"6"
9,11,32,0.259,"6"
9,11,128,0.1985,"6"
9,12,0,1.664,"6"
9,12,8,0.183,"6"
9,12,32,0.203,"6"
9,12,128,0.1815,"6"
10,1,0,1.6335,"6"
10,1,8,0.7855,"6"
10,1,32,0.781,"6"
10,1,128,1.024,"6"
10,2,0,1.6285,"6"
10,2,8,1.2525,"6"
10,2,32,1.179,"6"
10,2,128,1.221,"6"
10,3,0,1.6365,"6"
10,3,8,1.048,"6"
10,3,32,0.8995,"6"
10,3,128,1.043,"6"
10,4,0,1.6495,"6"
10,4,8,1.169,"6"
10,4,32,0.954,"6"
10,4,128,0.829,"6"
10,5,0,1.629,"6"
10,5,8,0.939,"6"
10,5,32,0.528,"6"
10,5,128,0.858,"6"
10,6,0,1.6375,"6"
10,6,8,1.094,"6"
10,6,32,1.0905,"6"
10,6,128,1.263,"6"
10,7,0,1.649,"6"
10,7,8,1.0855,"6"
10,7,32,1.1435,"6"
10,7,128,1.2045,"6"
10,8,0,1.673,"6"
10,8,8,0.958,"6"
10,8,32,1.099,"6"
10,8,128,1.124,"6"
10,9,0,1.6385,"6"
10,9,8,0.9885,"6"
10,9,32,0.937,"6"
10,9,128,1.0445,"6"
10,10,0,1.631,"6"
10,10,8,1.023,"6"
10,10,32,0.8635,"6"
10,10,128,1.1975,"6"
10,11,0,1.6485,"6"
10,11,8,0.8505,"6"
10,11,32,1.025,"6"
10,11,128,1.094,"6"
10,12,0,1.6205,"6"
10,12,8,1.169,"6"
10,12,32,0.774,"6"
10,12,128,0.843,"6"
11,1,0,1.6595,"6"
11,1,8,0.4525,"6"
11,1,32,0.5695,"6"
11,1,128,0.5215,"6"
11,2,0,1.672,"6"
11,2,8,0.4395,"6"
11,2,32,0.7055,"6"
11,2,128,0.6225,"6"
11,3,0,1.665,"6"
11,3,8,0.272,"6"
11,3,32,0.577,"6"
11,3,128,0.5445,"6"
11,4,0,1.671,"6"
11,4,8,0.252,"6"
11,4,32,0.513,"6"
11,4,128,0.5345,"6"
11,5,0,1.6615,"6"
11,5,8,0.2245,"6"
11,5,32,0.4215,"6"
11,5,128,0.451,"6"
11,6,0,1.6775,"6"
11,6,8,0.188,"6"
11,6,32,0.281,"6"
11,6,128,0.4205,"6"
11,7,0,1.6805,"6"
11,7,8,0.1825,"6"
11,7,32,0.611,"6"
11,7,128,0.4715,"6"
11,8,0,1.698,"6"
11,8,8,0.2345,"6"
11,8,32,0.448,"6"
11,8,128,0.45,"6"
11,9,0,1.6595,"6"
11,9,8,0.201,"6"
11,9,32,0.317,"6"
11,9,128,0.53,"6"
11,10,0,1.664,"6"
11,10,8,0.2055,"6"
11,10,32,0.3545,"6"
11,10,128,0.4575,"6"
11,11,0,1.683,"6"
11,11,8,0.2295,"6"
11,11,32,0.377,"6"
11,11,128,0.477,"6"
11,12,0,1.6585,"6"
11,12,8,0.2185,"6"
11,12,32,0.4685,"6"
11,12,128,0.4665,"6"
12,1,0,1.582,"6"
12,1,8,1.579,"6"
12,1,32,1.5525,"6"
12,1,128,0.633,"6"
12,2,0,1.5775,"6"
12,2,8,1.574,"6"
12,2,32,1.549,"6"
12,2,128,0.5305,"6"
12,3,0,1.584,"6"
12,3,8,1.585,"6"
12,3,32,1.5595,"6"
12,3,128,0.551,"6"
12,4,0,1.6095,"6"
12,4,8,1.604,"6"
12,4,32,1.575,"6"
12,4,128,0.5385,"6"
12,5,0,1.59,"6"
12,5,8,1.5965,"6"
12,5,32,1.5925,"6"
12,5,128,0.4585,"6"
12,6,0,1.5905,"6"
12,6,8,1.6025,"6"
12,6,32,1.5845,"6"
12,6,128,0.489,"6"
12,7,0,1.601,"6"
12,7,8,1.5955,"6"
12,7,32,1.5565,"6"
12,7,128,0.493,"6"
12,8,0,1.602,"6"
12,8,8,1.6145,"6"
12,8,32,1.5615,"6"
12,8,128,0.475,"6"
12,9,0,1.584,"6"
12,9,8,1.6015,"6"
12,9,32,1.567,"6"
12,9,128,0.4945,"6"
12,10,0,1.5745,"6"
12,10,8,1.577,"6"
12,10,32,1.56,"6"
12,10,128,0.48,"6"
12,11,0,1.6015,"6"
12,11,8,1.598,"6"
12,11,32,1.5805,"6"
12,11,128,0.455,"6"
12,12,0,1.564,"6"
12,12,8,1.55,"6"
12,12,32,1.505,"6"
12,12,128,0.4845,"6"
13,1,0,1.651,"6"
13,1,8,0.1485,"6"
13,1,32,0.153,"6"
13,1,128,0.198,"6"
13,2,0,1.6465,"6"
13,2,8,0.1885,"6"
13,2,32,0.0965,"6"
13,2,128,0.1505,"6"
13,3,0,1.6425,"6"
13,3,8,0.0775,"6"
13,3,32,0.1035,"6"
13,3,128,0.12,"6"
13,4,0,1.66,"6"
13,4,8,0.1085,"6"
13,4,32,0.162,"6"
13,4,128,0.117,"6"
13,5,0,1.648,"6"
13,5,8,0.1385,"6"
13,5,32,0.059,"6"
13,5,128,0.239,"6"
13,6,0,1.65,"6"
13,6,8,0.112,"6"
13,6,32,0.13,"6"
13,6,128,0.118,"6"
13,7,0,1.662,"6"
13,7,8,0.076,"6"
13,7,32,0.1265,"6"
13,7,128,0.129,"6"
13,8,0,1.6765,"6"
13,8,8,0.246,"6"
13,8,32,0.1685,"6"
13,8,128,0.1605,"6"
13,9,0,1.6365,"6"
13,9,8,0.051,"6"
13,9,32,0.116,"6"
13,9,128,0.048,"6"
13,10,0,1.648,"6"
13,10,8,0.197,"6"
13,10,32,0.0545,"6"
13,10,128,0.1355,"6"
13,11,0,1.6645,"6"
13,11,8,0.106,"6"
13,11,32,0.0055,"6"
13,11,128,0.0335,"6"
13,12,0,1.635,"6"
13,12,8,0.0615,"6"
13,12,32,0.029,"6"
13,12,128,0.1345,"6"
14,1,0,1.6405,"6"
14,1,8,1.3075,"6"
14,1,32,1.1005,"6"
14,1,128,1.0895,"6"
14,2,0,1.6465,"6"
14,2,8,1.0935,"6"
14,2,32,1.188,"6"
14,2,128,1.0335,"6"
14,3,0,1.651,"6"
14,3,8,1.2155,"6"
14,3,32,1.164,"6"
14,3,128,0.914,"6"
14,4,0,1.6575,"6"
14,4,8,1.2375,"6"
14,4,32,1.0045,"6"
14,4,128,0.982,"6"
14,5,0,1.6525,"6"
14,5,8,1.24,"6"
14,5,32,1.0775,"6"
14,5,128,1.09,"6"
14,6,0,1.6485,"6"
14,6,8,1.132,"6"
14,6,32,1.029,"6"
14,6,128,1.0065,"6"
14,7,0,1.643,"6"
14,7,8,1.0635,"6"
14,7,32,0.9465,"6"
14,7,128,1.0235,"6"
14,8,0,1.658,"6"
14,8,8,1.113,"6"
14,8,32,1.0385,"6"
14,8,128,0.9505,"6"
14,9,0,1.6425,"6"
14,9,8,1.402,"6"
14,9,32,1.041,"6"
14,9,128,0.9335,"6"
14,10,0,1.6425,"6"
14,10,8,1.2605,"6"
14,10,32,1.069,"6"
14,10,128,0.9815,"6"
14,11,0,1.66,"6"
14,11,8,1.101,"6"
14,11,32,0.998,"6"
14,11,128,0.9935,"6"
14,12,0,1.6365,"6"
14,12,8,1.0055,"6"
14,12,32,1.091,"6"
14,12,128,0.9885,"6"
15,1,0,1.6795,"6"
15,1,8,0.4655,"6"
15,1,32,0.504,"6"
15,1,128,0.3655,"6"
15,2,0,1.675,"6"
15,2,8,0.1845,"6"
15,2,32,0.2115,"6"
15,2,128,0.3175,"6"
15,3,0,1.679,"6"
15,3,8,0.447,"6"
15,3,32,0.472,"6"
15,3,128,0.7515,"6"
15,4,0,1.6765,"6"
15,4,8,0.416,"6"
15,4,32,0.1315,"6"
15,4,128,0.2895,"6"
15,5,0,1.685,"6"
15,5,8,0.1655,"6"
15,5,32,0.1155,"6"
15,5,128,0.2945,"6"
15,6,0,1.6725,"6"
15,6,8,0.2095,"6"
15,6,32,0.3035,"6"
15,6,128,0.468,"6"
15,7,0,1.6785,"6"
15,7,8,0.064,"6"
15,7,32,0.1385,"6"
15,7,128,0.194,"6"
15,8,0,1.6915,"6"
15,8,8,0.2225,"6"
15,8,32,0.1775,"6"
15,8,128,0.3605,"6"
15,9,0,1.6745,"6"
15,9,8,0.335,"6"
15,9,32,0.467,"6"
15,9,128,0.5985,"6"
15,10,0,1.6695,"6"
15,10,8,0.3145,"6"
15,10,32,0.4795,"6"
15,10,128,0.5465,"6"
15,11,0,1.6935,"6"
15,11,8,0.356,"6"
15,11,32,0.2875,"6"
15,11,128,0.403,"6"
15,12,0,1.664,"6"
15,12,8,0.4725,"6"
15,12,32,0.3025,"6"
15,12,128,0.578,"6"
16,1,0,1.6265,"6"
16,1,8,0.792,"6"
16,1,32,0.5685,"6"
16,1,128,0.645,"6"
16,2,0,1.6195,"6"
16,2,8,0.4775,"6"
16,2,32,0.6725,"6"
16,2,128,0.389,"6"
16,3,0,1.634,"6"
16,3,8,0.71,"6"
16,3,32,0.7305,"6"
16,3,128,0.7065,"6"
16,4,0,1.6385,"6"
16,4,8,0.4155,"6"
16,4,32,0.511,"6"
16,4,128,0.3065,"6"
16,5,0,1.633,"6"
16,5,8,0.316,"6"
16,5,32,0.3285,"6"
16,5,128,0.4855,"6"
16,6,0,1.608,"6"
16,6,8,0.474,"6"
16,6,32,0.4205,"6"
16,6,128,0.4345,"6"
16,7,0,1.6245,"6"
16,7,8,0.587,"6"
16,7,32,0.6225,"6"
16,7,128,0.654,"6"
16,8,0,1.644,"6"
16,8,8,0.7065,"6"
16,8,32,0.815,"6"
16,8,128,0.7355,"6"
16,9,0,1.626,"6"
16,9,8,0.6555,"6"
16,9,32,0.6525,"6"
16,9,128,0.7735,"6"
16,10,0,1.62,"6"
16,10,8,0.8035,"6"
16,10,32,0.88,"6"
16,10,128,0.7705,"6"
16,11,0,1.643,"6"
16,11,8,0.766,"6"
16,11,32,0.784,"6"
16,11,128,0.481,"6"
16,12,0,1.6095,"6"
16,12,8,0.8175,"6"
16,12,32,0.8305,"6"
16,12,128,0.532,"6"
17,1,0,1.715,"6"
17,1,8,0.195,"6"
17,1,32,0.318,"6"
17,1,128,0.4795,"6"
17,2,0,1.6785,"6"
17,2,8,0.4895,"6"
17,2,32,0.5275,"6"
17,2,128,0.72,"6"
17,3,0,1.667,"6"
17,3,8,0.27,"6"
17,3,32,0.3555,"6"
17,3,128,0.453,"6"
17,4,0,1.6625,"6"
17,4,8,0.2995,"6"
17,4,32,0.227,"6"
17,4,128,0.4915,"6"
17,5,0,1.649,"6"
17,5,8,0.2865,"6"
17,5,32,0.1695,"6"
17,5,128,0.216,"6"
17,6,0,1.659,"6"
17,6,8,0.4975,"6"
17,6,32,0.4,"6"
17,6,128,0.514,"6"
17,7,0,1.628,"6"
17,7,8,0.2595,"6"
17,7,32,0.1505,"6"
17,7,128,0.204,"6"
17,8,0,1.656,"6"
17,8,8,0.189,"6"
17,8,32,0.244,"6"
17,8,128,0.2325,"6"
17,9,0,1.6345,"6"
17,9,8,0.0765,"6"
17,9,32,0.077,"6"
17,9,128,0.1665,"6"
17,10,0,1.6485,"6"
17,10,8,0.231,"6"
17,10,32,0.161,"6"
17,10,128,0.362,"6"
17,11,0,1.658,"6"
17,11,8,0.00650000000000001,"6"
17,11,32,0.01,"6"
17,11,128,0.0205,"6"
17,12,0,1.698,"6"
17,12,8,0.154,"6"
17,12,32,0.127,"6"
17,12,128,0.21,"6"
18,1,0,1.6485,"6"
18,1,8,1.107,"6"
18,1,32,1.208,"6"
18,1,128,1.0795,"6"
18,2,0,1.6405,"6"
18,2,8,1.0315,"6"
18,2,32,1.0495,"6"
18,2,128,1.0415,"6"
18,3,0,1.6545,"6"
18,3,8,1.2905,"6"
18,3,32,0.89,"6"
18,3,128,0.8265,"6"
18,4,0,1.657,"6"
18,4,8,1.1475,"6"
18,4,32,1.0305,"6"
18,4,128,0.883,"6"
18,5,0,1.658,"6"
18,5,8,1.0555,"6"
18,5,32,0.8695,"6"
18,5,128,0.831,"6"
18,6,0,1.667,"6"
18,6,8,1.0645,"6"
18,6,32,0.8535,"6"
18,6,128,0.8395,"6"
18,7,0,1.6665,"6"
18,7,8,0.5845,"6"
18,7,32,0.5425,"6"
18,7,128,0.544,"6"
18,8,0,1.679,"6"
18,8,8,1.0285,"6"
18,8,32,1.0415,"6"
18,8,128,0.9575,"6"
18,9,0,1.645,"6"
18,9,8,0.7825,"6"
18,9,32,0.601,"6"
18,9,128,0.9585,"6"
18,10,0,1.641,"6"
18,10,8,1.336,"6"
18,10,32,1.1225,"6"
18,10,128,0.983,"6"
18,11,0,1.6395,"6"
18,11,8,1.0765,"6"
18,11,32,0.8245,"6"
18,11,128,0.7865,"6"
18,12,0,1.634,"6"
18,12,8,1.11,"6"
18,12,32,0.9865,"6"
18,12,128,1.0425,"6"
19,1,0,1.5665,"6"
19,1,8,0.076,"6"
19,1,32,0.0605,"6"
19,1,128,0.1425,"6"
19,2,0,1.551,"6"
19,2,8,0.0435,"6"
19,2,32,0.052,"6"
19,2,128,0.219,"6"
19,3,0,1.5545,"6"
19,3,8,0.269,"6"
19,3,32,0.1255,"6"
19,3,128,0.2,"6"
