"line","rep","enviro","dataM","exper"
3,1,32,0.5795,"7"
3,1,128,0.4445,"7"
3,1,512,0.5695,"7"
3,2,0,1.301,"7"
3,2,32,0.5855,"7"
3,2,128,0.575,"7"
3,2,512,0.5565,"7"
3,3,0,1.175,"7"
3,3,32,0.6025,"7"
3,3,128,0.662,"7"
3,3,512,0.71,"7"
3,4,0,1.1595,"7"
3,4,32,0.1375,"7"
3,4,128,0.158,"7"
3,4,512,0.191,"7"
3,5,0,0.791,"7"
3,5,32,0.175,"7"
3,5,128,0.1395,"7"
3,5,512,0.129,"7"
3,6,0,0.919,"7"
3,6,32,0.144,"7"
3,6,128,0.1305,"7"
3,6,512,0.1435,"7"
3,7,0,0.821,"7"
3,7,32,0.173,"7"
3,7,128,0.1625,"7"
3,7,512,0.2385,"7"
3,8,0,1.2315,"7"
3,8,32,0.486,"7"
3,8,128,0.403,"7"
3,8,512,0.495,"7"
3,9,0,1.1905,"7"
3,9,32,0.354,"7"
3,9,128,0.3075,"7"
3,9,512,0.355,"7"
3,10,0,1.223,"7"
3,10,32,0.389,"7"
3,10,128,0.3245,"7"
3,10,512,0.4255,"7"
3,11,0,0.961,"7"
3,11,32,0.3585,"7"
3,11,128,0.3165,"7"
3,11,512,0.255,"7"
3,12,0,0.6025,"7"
3,12,32,0.165,"7"
3,12,128,0.137,"7"
3,12,512,0.134,"7"
4,1,0,0.7865,"7"
4,1,32,0.06,"7"
4,1,128,0.0475,"7"
4,1,512,0.044,"7"
4,2,0,0.8985,"7"
4,2,32,0.0415,"7"
4,2,128,0.0315,"7"
4,2,512,0.0355,"7"
4,3,0,1.3685,"7"
4,3,32,0.0275,"7"
4,3,128,0.0235,"7"
4,3,512,0.0225,"7"
4,4,0,1.476,"7"
4,4,32,0.0335,"7"
4,4,128,0.026,"7"
4,4,512,0.0305,"7"
4,5,0,0.363,"7"
4,5,32,0.011,"7"
4,5,128,0.013,"7"
4,5,512,0.0135,"7"
4,6,0,1.1335,"7"
4,6,32,0.176,"7"
4,6,128,0.149,"7"
4,6,512,0.1235,"7"
4,7,0,1.2885,"7"
4,7,32,0.0145,"7"
4,7,128,0.012,"7"
4,7,512,0.0125,"7"
4,8,0,1.027,"7"
4,8,32,0.0145,"7"
4,8,128,0.012,"7"
4,8,512,0.0115,"7"
4,9,0,0.736,"7"
4,9,32,0.0155,"7"
4,9,128,0.0125,"7"
4,9,512,0.017,"7"
4,10,0,0.912,"7"
4,10,32,0.013,"7"
4,10,128,0.0105,"7"
4,10,512,0.0135,"7"
4,11,0,0.5675,"7"
4,11,32,0.0115,"7"
4,11,128,0.0135,"7"
4,11,512,0.0135,"7"
4,12,0,0.6755,"7"
4,12,32,0.0665,"7"
4,12,128,0.0385,"7"
4,12,512,0.0395,"7"
5,1,0,1.2975,"7"
5,1,32,0.611,"7"
5,1,128,0.5985,"7"
5,1,512,0.5485,"7"
5,2,0,1.393,"7"
5,2,32,0.8655,"7"
5,2,128,0.6995,"7"
5,2,512,0.6255,"7"
5,3,0,1.4625,"7"
5,3,32,1.1175,"7"
5,3,128,0.9615,"7"
5,3,512,0.89,"7"
5,4,0,1.23,"7"
5,4,32,0.545,"7"
5,4,128,0.5025,"7"
5,4,512,0.5435,"7"
5,5,0,1.408,"7"
5,5,32,0.745,"7"
5,5,128,0.638,"7"
5,5,512,0.641,"7"
5,6,0,1.2865,"7"
5,6,32,0.658,"7"
5,6,128,0.5415,"7"
5,6,512,0.4995,"7"
5,7,0,1.3755,"7"
5,7,32,0.7905,"7"
5,7,128,0.6385,"7"
5,7,512,0.567,"7"
5,8,0,1.431,"7"
5,8,32,0.881,"7"
5,8,128,0.748,"7"
5,8,512,0.6885,"7"
5,9,0,1.268,"7"
5,9,32,0.537,"7"
5,9,128,0.5165,"7"
5,9,512,0.461,"7"
5,10,0,1.324,"7"
5,10,32,0.7455,"7"
5,10,128,0.594,"7"
5,10,512,0.564,"7"
5,11,0,1.2195,"7"
5,11,32,0.5315,"7"
5,11,128,0.4525,"7"
5,11,512,0.4215,"7"
5,12,0,1.469,"7"
5,12,32,0.899,"7"
5,12,128,0.783,"7"
5,12,512,0.664,"7"
6,1,0,1.0595,"7"
6,1,32,0.057,"7"
6,1,128,0.0485,"7"
6,1,512,0.076,"7"
6,2,0,0.874,"7"
6,2,32,0.0365,"7"
6,2,128,0.027,"7"
6,2,512,0.054,"7"
6,3,0,0.9025,"7"
6,3,32,0.093,"7"
6,3,128,0.0585,"7"
6,3,512,0.074,"7"
6,4,0,1.4485,"7"
6,4,32,0.0995,"7"
6,4,128,0.0735,"7"
6,4,512,0.089,"7"
6,5,0,1.0355,"7"
6,5,32,0.05,"7"
6,5,128,0.036,"7"
6,5,512,0.0625,"7"
6,6,0,1.0965,"7"
6,6,32,0.0315,"7"
6,6,128,0.022,"7"
6,6,512,0.0315,"7"
6,7,0,1.4595,"7"
6,7,32,0.0455,"7"
6,7,128,0.035,"7"
6,7,512,0.047,"7"
6,8,0,1.1085,"7"
6,8,32,0.072,"7"
6,8,128,0.0485,"7"
6,8,512,0.06,"7"
6,9,0,1.495,"7"
6,9,32,0.05,"7"
6,9,128,0.04,"7"
6,9,512,0.0595,"7"
6,10,0,1.4195,"7"
6,10,32,0.09,"7"
6,10,128,0.0765,"7"
6,10,512,0.0865,"7"
6,11,0,0.804,"7"
6,11,32,0.0645,"7"
6,11,128,0.0335,"7"
6,11,512,0.0555,"7"
6,12,0,1.04,"7"
6,12,32,0.0495,"7"
6,12,128,0.0285,"7"
6,12,512,0.033,"7"
7,1,0,0.935,"7"
7,1,32,0.0445,"7"
7,1,128,0.0365,"7"
7,1,512,0.0265,"7"
7,2,0,0.9655,"7"
7,2,32,0.027,"7"
7,2,128,0.0175,"7"
7,2,512,0.0245,"7"
7,3,0,1.4635,"7"
7,3,32,0.022,"7"
7,3,128,0.022,"7"
7,3,512,0.0255,"7"
7,4,0,0.9035,"7"
7,4,32,0.0285,"7"
7,4,128,0.0195,"7"
7,4,512,0.018,"7"
7,5,0,1.19,"7"
7,5,32,0.0525,"7"
7,5,128,0.042,"7"
7,5,512,0.0425,"7"
7,6,0,1.27,"7"
7,6,32,0.0145,"7"
7,6,128,0.00850000000000001,"7"
7,6,512,0.0135,"7"
7,7,0,0.6335,"7"
7,7,32,0.0225,"7"
7,7,128,0.0145,"7"
7,7,512,0.016,"7"
7,8,0,1.3355,"7"
7,8,32,0.0135,"7"
7,8,128,0.00700000000000001,"7"
7,8,512,0.011,"7"
7,9,0,0.904,"7"
7,9,32,0.011,"7"
7,9,128,0.00700000000000001,"7"
7,9,512,0.00900000000000001,"7"
7,10,0,1.37,"7"
7,10,32,0.0855,"7"
7,10,128,0.027,"7"
7,10,512,0.0145,"7"
7,11,0,0.981,"7"
7,11,32,0.00950000000000001,"7"
7,11,128,0.00700000000000001,"7"
7,11,512,0.0105,"7"
7,12,0,0.877,"7"
7,12,32,0.00850000000000001,"7"
7,12,128,0.00650000000000001,"7"
7,12,512,0.011,"7"
8,1,0,1.4825,"7"
8,1,32,0.039,"7"
8,1,128,0.0275,"7"
8,1,512,0.083,"7"
8,2,0,1.527,"7"
8,2,32,0.066,"7"
8,2,128,0.0375,"7"
8,2,512,0.102,"7"
8,3,0,1.3385,"7"
8,3,32,0.0235,"7"
8,3,128,0.0165,"7"
8,3,512,0.0325,"7"
8,4,0,1.546,"7"
8,4,32,0.039,"7"
8,4,128,0.03,"7"
8,4,512,0.0745,"7"
8,5,0,0.924,"7"
8,5,32,0.0385,"7"
8,5,128,0.0295,"7"
8,5,512,0.0395,"7"
8,6,0,0.6665,"7"
8,6,32,0.1125,"7"
8,6,128,0.098,"7"
8,6,512,0.14,"7"
8,7,0,0.5915,"7"
8,7,32,0.00900000000000001,"7"
8,7,128,0.004,"7"
8,7,512,0.00800000000000001,"7"
8,8,0,1.2565,"7"
8,8,32,0.0125,"7"
8,8,128,0.0105,"7"
8,8,512,0.0355,"7"
8,9,0,1.4035,"7"
8,9,32,0.0195,"7"
8,9,128,0.0155,"7"
8,9,512,0.0595,"7"
8,10,0,0.9195,"7"
8,10,32,0.0355,"7"
8,10,128,0.0275,"7"
8,10,512,0.0605,"7"
8,11,0,1.02,"7"
8,11,32,0.0115,"7"
8,11,128,0.01,"7"
8,11,512,0.013,"7"
8,12,0,1.0805,"7"
8,12,32,0.054,"7"
8,12,128,0.037,"7"
8,12,512,0.0515,"7"
9,1,0,1.4595,"7"
9,1,32,0.1225,"7"
9,1,128,0.1185,"7"
9,1,512,0.173,"7"
9,2,0,1.305,"7"
9,2,32,0.145,"7"
9,2,128,0.1335,"7"
9,2,512,0.15,"7"
9,3,0,1.1435,"7"
9,3,32,0.084,"7"
9,3,128,0.06,"7"
9,3,512,0.079,"7"
9,4,0,1.179,"7"
9,4,32,0.099,"7"
9,4,128,0.0805,"7"
9,4,512,0.0755,"7"
9,5,0,1.324,"7"
9,5,32,0.177,"7"
9,5,128,0.1265,"7"
9,5,512,0.2,"7"
9,6,0,1.2935,"7"
9,6,32,0.079,"7"
9,6,128,0.067,"7"
9,6,512,0.086,"7"
9,7,0,1.3695,"7"
9,7,32,0.0265,"7"
9,7,128,0.0205,"7"
9,7,512,0.0455,"7"
9,8,0,1.3525,"7"
9,8,32,0.0055,"7"
9,8,128,0.0035,"7"
9,8,512,0.00750000000000001,"7"
9,9,0,1.259,"7"
9,9,32,0.1115,"7"
9,9,128,0.1025,"7"
9,9,512,0.1165,"7"
9,10,0,1.075,"7"
9,10,32,0.11,"7"
9,10,128,0.0945,"7"
9,10,512,0.093,"7"
9,11,0,0.2465,"7"
9,11,32,0.0165,"7"
9,11,128,0.00900000000000001,"7"
9,11,512,0.021,"7"
9,12,0,0.263,"7"
9,12,32,0.0195,"7"
9,12,128,0.013,"7"
9,12,512,0.028,"7"
10,1,0,1.4065,"7"
10,1,32,0.0715,"7"
10,1,128,0.0785,"7"
10,1,512,0.077,"7"
10,2,0,1.405,"7"
10,2,32,0.0715,"7"
10,2,128,0.0615,"7"
10,2,512,0.0685,"7"
10,3,0,0.6605,"7"
10,3,32,0.00800000000000001,"7"
10,3,128,0.01,"7"
10,3,512,0.011,"7"
10,4,0,1.4145,"7"
10,4,32,0.0565,"7"
10,4,128,0.038,"7"
10,4,512,0.0495,"7"
10,5,0,1.357,"7"
10,5,32,0.0145,"7"
10,5,128,0.00950000000000001,"7"
10,5,512,0.0145,"7"
10,6,0,1.3825,"7"
10,6,32,0.094,"7"
10,6,128,0.086,"7"
10,6,512,0.12,"7"
10,7,0,1.324,"7"
10,7,32,0.014,"7"
10,7,128,0.0125,"7"
10,7,512,0.0385,"7"
10,8,0,1.136,"7"
10,8,32,0.0265,"7"
10,8,128,0.015,"7"
10,8,512,0.0375,"7"
10,9,0,1.2905,"7"
10,9,32,0.011,"7"
10,9,128,0.017,"7"
10,9,512,0.023,"7"
10,10,0,1.214,"7"
10,10,32,0.032,"7"
10,10,128,0.0345,"7"
10,10,512,0.038,"7"
10,11,0,1.146,"7"
10,11,32,0.0145,"7"
10,11,128,0.00700000000000001,"7"
10,11,512,0.0115,"7"
10,12,0,0.866,"7"
10,12,32,0.0115,"7"
10,12,128,0.0015,"7"
10,12,512,0.004,"7"
11,1,0,1.4175,"7"
11,1,32,0.149,"7"
11,1,128,0.1255,"7"
11,1,512,0.1375,"7"
11,2,0,1.0975,"7"
11,2,32,0.0585,"7"
11,2,128,0.04,"7"
11,2,512,0.0435,"7"
11,3,0,0.7445,"7"
11,3,32,0.0215,"7"
11,3,128,0.016,"7"
11,3,512,0.0165,"7"
11,4,0,1.4075,"7"
11,4,32,0.1875,"7"
11,4,128,0.143,"7"
11,4,512,0.105,"7"
11,5,0,1.351,"7"
11,5,32,0.1625,"7"
11,5,128,0.1285,"7"
11,5,512,0.097,"7"
11,6,0,1.0365,"7"
11,6,32,0.1445,"7"
11,6,128,0.0985,"7"
11,6,512,0.117,"7"
11,7,0,1.449,"7"
11,7,32,0.0885,"7"
11,7,128,0.052,"7"
11,7,512,0.138,"7"
11,8,0,1.3225,"7"
11,8,32,0.019,"7"
11,8,128,0.0195,"7"
11,8,512,0.0105,"7"
11,9,0,1.1325,"7"
11,9,32,0.0135,"7"
11,9,128,0.016,"7"
11,9,512,0.032,"7"
11,10,0,1.372,"7"
11,10,32,0.0485,"7"
11,10,128,0.0575,"7"
11,10,512,0.0605,"7"
11,11,0,1.414,"7"
11,11,32,0.064,"7"
11,11,128,0.053,"7"
11,11,512,0.0795,"7"
11,12,0,1.436,"7"
11,12,32,0.0485,"7"
11,12,128,0.0575,"7"
11,12,512,0.066,"7"
12,1,0,0.7495,"7"
12,1,32,0.948,"7"
12,1,128,0.98,"7"
12,1,512,0.2285,"7"
12,2,0,1.0345,"7"
12,2,32,1.2195,"7"
12,2,128,1.2385,"7"
12,2,512,0.2675,"7"
12,3,0,1.0035,"7"
12,3,32,1.2015,"7"
12,3,128,1.1685,"7"
12,3,512,0.2535,"7"
12,4,0,1.139,"7"
12,4,32,1.2385,"7"
12,4,128,1.2075,"7"
12,4,512,0.249,"7"
12,5,0,0.998,"7"
12,5,32,1.098,"7"
12,5,128,1.0825,"7"
12,5,512,0.2115,"7"
12,6,0,1.123,"7"
12,6,32,1.154,"7"
12,6,128,1.079,"7"
12,6,512,0.2125,"7"
12,7,0,0.98,"7"
12,7,32,0.96,"7"
12,7,128,0.939,"7"
12,7,512,0.197,"7"
12,8,0,1.026,"7"
12,8,32,1.0525,"7"
12,8,128,0.9845,"7"
12,8,512,0.15,"7"
12,9,0,1.0395,"7"
12,9,32,1.0445,"7"
12,9,128,0.963,"7"
12,9,512,0.208,"7"
12,10,0,1.133,"7"
12,10,32,1.079,"7"
12,10,128,0.9925,"7"
12,10,512,0.202,"7"
12,11,0,1.2045,"7"
12,11,32,1.286,"7"
12,11,128,1.2065,"7"
12,11,512,0.2145,"7"
12,12,0,1.054,"7"
12,12,32,1.0395,"7"
12,12,128,0.8215,"7"
12,12,512,0.1775,"7"
13,1,0,1.0675,"7"
13,1,32,0.013,"7"
13,1,128,0.0135,"7"
13,1,512,0.021,"7"
13,2,0,0.5175,"7"
13,2,32,0.00700000000000001,"7"
13,2,128,0.00750000000000001,"7"
13,2,512,0.0125,"7"
13,3,0,1.148,"7"
13,3,32,0.00750000000000001,"7"
13,3,128,0.00800000000000001,"7"
13,3,512,0.01,"7"
13,4,0,0.476,"7"
13,4,32,0.00600000000000001,"7"
13,4,128,0.00700000000000001,"7"
13,4,512,0.005,"7"
13,5,0,0.256,"7"
13,5,32,0.0035,"7"
13,5,128,0.0035,"7"
13,5,512,0.00950000000000001,"7"
13,6,0,1.1285,"7"
13,6,32,0.0055,"7"
13,6,128,0.00600000000000001,"7"
13,6,512,0.012,"7"
13,7,0,0.444,"7"
13,7,32,0.0035,"7"
13,7,128,0.005,"7"
13,7,512,0.0045,"7"
13,8,0,1.4035,"7"
13,8,32,0.0285,"7"
13,8,128,0.001,"7"
13,8,512,0.004,"7"
13,9,0,1.4095,"7"
13,9,32,0.001,"7"
13,9,128,0.049,"7"
13,9,512,0.005,"7"
13,10,0,0.494,"7"
13,10,32,0.001,"7"
13,10,128,0.002,"7"
13,10,512,0.005,"7"
13,11,0,0.9265,"7"
13,11,32,0.001,"7"
13,11,128,0.001,"7"
13,11,512,0.0035,"7"
13,12,0,0.705,"7"
13,12,32,0.0015,"7"
13,12,128,0.0035,"7"
13,12,512,0.0025,"7"
14,1,0,1.0725,"7"
14,1,32,0.01,"7"
14,1,128,0.015,"7"
14,1,512,0.011,"7"
14,2,0,0.4925,"7"
14,2,32,0.0795,"7"
14,2,128,0.035,"7"
14,2,512,0.0435,"7"
14,3,0,0.755,"7"
14,3,32,0.0195,"7"
14,3,128,0.017,"7"
14,3,512,0.019,"7"
14,4,0,1.131,"7"
14,4,32,0.0525,"7"
14,4,128,0.061,"7"
14,4,512,0.0585,"7"
14,5,0,1.14,"7"
14,5,32,0.0045,"7"
14,5,128,0.003,"7"
14,5,512,0.0105,"7"
14,6,0,0.735,"7"
14,6,32,0.0175,"7"
14,6,128,0.0225,"7"
14,6,512,0.0125,"7"
14,7,0,0.863,"7"
14,7,32,0.044,"7"
14,7,128,0.035,"7"
14,7,512,0.0335,"7"
14,8,0,0.2815,"7"
14,8,32,0.00950000000000001,"7"
14,8,128,0.00600000000000001,"7"
14,8,512,0.013,"7"
14,9,0,0.212,"7"
14,9,32,0.00750000000000001,"7"
14,9,128,0.00950000000000001,"7"
14,9,512,0.005,"7"
14,10,0,0.92,"7"
14,10,32,0.004,"7"
14,10,128,0.003,"7"
14,10,512,0.00600000000000001,"7"
14,11,0,0.159,"7"
14,11,32,0.0025,"7"
14,11,128,0.0015,"7"
14,11,512,0.005,"7"
14,12,0,0.727,"7"
14,12,32,0.0165,"7"
14,12,128,0.021,"7"
14,12,512,0.0115,"7"
15,1,0,1.466,"7"
15,1,32,0.029,"7"
15,1,128,0.0355,"7"
15,1,512,0.2755,"7"
15,2,0,1.3345,"7"
15,2,32,0.023,"7"
15,2,128,0.0135,"7"
15,2,512,0.0145,"7"
15,3,0,1.2915,"7"
15,3,32,0.0115,"7"
15,3,128,0.0115,"7"
15,3,512,0.011,"7"
15,4,0,1.305,"7"
15,4,32,0.00850000000000001,"7"
15,4,128,0.00950000000000001,"7"
15,4,512,0.00800000000000001,"7"
15,5,0,1.2775,"7"
15,5,32,0.00800000000000001,"7"
15,5,128,0.00650000000000001,"7"
15,5,512,0.00750000000000001,"7"
15,6,0,1.436,"7"
15,6,32,0.00700000000000001,"7"
15,6,128,0.005,"7"
15,6,512,0.0055,"7"
15,7,0,1.0805,"7"
15,7,32,0.005,"7"
15,7,128,0.002,"7"
15,7,512,0.004,"7"
15,8,0,0.48,"7"
15,8,32,0.0035,"7"
15,8,128,0.005,"7"
15,8,512,0.004,"7"
15,9,0,0.8775,"7"
15,9,32,0.0035,"7"
15,9,128,0.0035,"7"
15,9,512,0.00900000000000001,"7"
15,10,0,1.414,"7"
15,10,32,0.0055,"7"
15,10,128,0.005,"7"
15,10,512,0.01,"7"
15,11,0,1.4045,"7"
15,11,32,0.02,"7"
15,11,128,0.017,"7"
15,11,512,0.0285,"7"
15,12,0,1.3775,"7"
15,12,32,0.003,"7"
15,12,128,0.002,"7"
15,12,512,0.00600000000000001,"7"
16,1,0,1.2365,"7"
16,1,32,0.0175,"7"
16,1,128,0.00900000000000001,"7"
16,1,512,0.0145,"7"
16,2,0,1.3855,"7"
16,2,32,0.046,"7"
16,2,128,0.031,"7"
16,2,512,0.047,"7"
16,3,0,1.3115,"7"
16,3,32,0.021,"7"
16,3,128,0.013,"7"
16,3,512,0.0145,"7"
16,4,0,0.891,"7"
16,4,32,0.0195,"7"
16,4,128,0.0105,"7"
16,4,512,0.0385,"7"
16,5,0,0.913,"7"
16,5,32,0.0155,"7"
16,5,128,0.005,"7"
16,5,512,0.017,"7"
16,6,0,0.5275,"7"
16,6,32,0.00850000000000001,"7"
16,6,128,0.0035,"7"
16,6,512,0.0135,"7"
16,7,0,1.258,"7"
16,7,32,0.00850000000000001,"7"
16,7,128,0.00850000000000001,"7"
16,7,512,0.0165,"7"
16,8,0,1.149,"7"
16,8,32,0.005,"7"
16,8,128,0.00600000000000001,"7"
16,8,512,0.0125,"7"
16,9,0,0.5765,"7"
16,9,32,0.029,"7"
16,9,128,0.0115,"7"
16,9,512,0.032,"7"
16,10,0,1.051,"7"
16,10,32,0.013,"7"
16,10,128,0.0115,"7"
16,10,512,0.0265,"7"
16,11,0,0.4855,"7"
16,11,32,0.003,"7"
16,11,128,0.002,"7"
16,11,512,0.0035,"7"
16,12,0,0.933,"7"
16,12,32,0.002,"7"
16,12,128,0,"7"
16,12,512,0.00650000000000001,"7"
17,1,0,0.4355,"7"
17,1,32,0.0205,"7"
17,1,128,0.0285,"7"
17,1,512,0.0425,"7"
17,2,0,1.3885,"7"
17,2,32,0.207,"7"
17,2,128,0.215,"7"
17,2,512,0.2215,"7"
17,3,0,0.9355,"7"
17,3,32,0.013,"7"
17,3,128,0.0255,"7"
17,3,512,0.00900000000000001,"7"
17,4,0,0.074,"7"
17,4,32,0.014,"7"
17,4,128,0.0435,"7"
17,4,512,0.00700000000000001,"7"
17,5,0,1.2485,"7"
17,5,32,0.00650000000000001,"7"
17,5,128,0.0125,"7"
17,5,512,0.00850000000000001,"7"
17,6,0,0.1585,"7"
17,6,32,0.012,"7"
17,6,128,0.016,"7"
17,6,512,0.00700000000000001,"7"
17,7,0,0.132,"7"
17,7,32,0.0265,"7"
17,7,128,0.00650000000000001,"7"
17,7,512,0.0035,"7"
17,8,0,0.00800000000000001,"7"
17,8,32,0.003,"7"
17,8,128,0.028,"7"
17,8,512,0.004,"7"
17,9,0,0.137,"7"
17,9,32,0.003,"7"
17,9,128,0.00950000000000001,"7"
17,9,512,0.00800000000000001,"7"
17,10,0,0.1865,"7"
17,10,32,0.0035,"7"
17,10,128,0.002,"7"
17,10,512,0.00700000000000001,"7"
17,11,0,0.3715,"7"
17,11,32,0.002,"7"
17,11,128,0.002,"7"
17,11,512,0.004,"7"
17,12,0,0.465,"7"
17,12,32,0.002,"7"
17,12,128,5e-04,"7"
17,12,512,0.0035,"7"
18,1,0,1.2405,"7"
18,1,32,0.0495,"7"
18,1,128,0.0275,"7"
18,1,512,0.05,"7"
18,2,0,1.0185,"7"
18,2,32,0.037,"7"
18,2,128,0.0175,"7"
18,2,512,0.0405,"7"
18,3,0,1.2805,"7"
18,3,32,0.1135,"7"
18,3,128,0.034,"7"
18,3,512,0.042,"7"
18,4,0,1.34,"7"
18,4,32,0.159,"7"
18,4,128,0.0425,"7"
18,4,512,0.069,"7"
18,5,0,1.229,"7"
18,5,32,0.0525,"7"
18,5,128,0.042,"7"
18,5,512,0.0405,"7"
18,6,0,1.182,"7"
18,6,32,0.0255,"7"
18,6,128,0.016,"7"
18,6,512,0.017,"7"
18,7,0,1.173,"7"
18,7,32,0.0265,"7"
18,7,128,0.0225,"7"
18,7,512,0.0395,"7"
18,8,0,1.3365,"7"
18,8,32,0.122,"7"
18,8,128,0.0965,"7"
18,8,512,0.096,"7"
18,9,0,0.976,"7"
18,9,32,0.019,"7"
18,9,128,0.019,"7"
18,9,512,0.0245,"7"
18,10,0,0.9725,"7"
18,10,32,0.023,"7"
18,10,128,0.0185,"7"
18,10,512,0.015,"7"
18,11,0,0.685,"7"
18,11,32,0.0045,"7"
18,11,128,0.00600000000000001,"7"
18,11,512,0.0155,"7"
18,12,0,1.1935,"7"
18,12,32,0.0175,"7"
18,12,128,0.0135,"7"
18,12,512,0.0355,"7"
19,1,0,0.266,"7"
19,1,32,0.00600000000000001,"7"
19,1,128,0.004,"7"
19,1,512,0.00600000000000001,"7"
19,2,0,0.7235,"7"
19,2,32,0.0055,"7"
19,2,128,0.00750000000000001,"7"
19,2,512,0.0105,"7"
19,3,0,0.695,"7"
19,3,32,0.0255,"7"
19,3,128,0.02,"7"
19,3,512,0.044,"7"
19,4,0,0.2545,"7"
19,4,32,0.0035,"7"
19,4,128,0.0035,"7"
19,4,512,0.00900000000000001,"7"
19,5,0,0.205,"7"
19,5,32,0.0155,"7"
19,5,128,0.00700000000000001,"7"
19,5,512,0.019,"7"
19,6,0,0.313,"7"
19,6,32,0.011,"7"
19,6,128,0.00650000000000001,"7"
19,6,512,0.00850000000000001,"7"
19,7,0,0.26,"7"
19,7,32,0.005,"7"
19,7,128,0.00600000000000001,"7"
19,7,512,0.0045,"7"
19,8,0,0.0035,"7"
19,8,32,0.0035,"7"
19,8,128,0.0025,"7"
19,8,512,0.005,"7"
19,9,0,0.0125,"7"
19,9,32,0.004,"7"
19,9,128,0.011,"7"
19,9,512,0.00600000000000001,"7"
19,10,0,0.384,"7"
19,10,32,0.017,"7"
19,10,128,0.0015,"7"
19,10,512,0.00900000000000001,"7"
19,11,0,0.314,"7"
19,11,32,0.00950000000000001,"7"
19,11,128,0.001,"7"
19,11,512,0.004,"7"
19,12,0,0.6275,"7"
19,12,32,0.004,"7"
19,12,128,0.00900000000000001,"7"
19,12,512,0.0175,"7"
20,1,0,0.877,"7"
20,1,32,0.018,"7"
20,1,128,0.00850000000000001,"7"
20,1,512,0.00950000000000001,"7"
20,2,0,0.9815,"7"
20,2,32,0.0145,"7"
20,2,128,0.00950000000000001,"7"
20,2,512,0.02,"7"
20,3,0,1.051,"7"
20,3,32,0.052,"7"
20,3,128,0.0585,"7"
20,3,512,0.0745,"7"
20,4,0,1.2015,"7"
20,4,32,0.051,"7"
20,4,128,0.038,"7"
20,4,512,0.041,"7"
20,5,0,0.8295,"7"
20,5,32,0.00950000000000001,"7"
20,5,128,0.00700000000000001,"7"
20,5,512,0.00950000000000001,"7"
20,6,0,1.241,"7"
20,6,32,0.036,"7"
20,6,128,0.029,"7"
20,6,512,0.033,"7"
20,7,0,1.3585,"7"
20,7,32,0.0475,"7"
20,7,128,0.038,"7"
20,7,512,0.0535,"7"
20,8,0,1.15,"7"
20,8,32,0.0575,"7"
20,8,128,0.052,"7"
20,8,512,0.0625,"7"
20,9,0,1.1135,"7"
20,9,32,0.017,"7"
20,9,128,0.019,"7"
20,9,512,0.0215,"7"
20,10,0,1.1375,"7"
20,10,32,0.0225,"7"
20,10,128,0.0175,"7"
20,10,512,0.0195,"7"
20,11,0,0.8225,"7"
20,11,32,0.0045,"7"
20,11,128,0.00700000000000001,"7"
20,11,512,0.00700000000000001,"7"
20,12,0,1.3535,"7"
20,12,32,0.0135,"7"
20,12,128,0.0125,"7"
20,12,512,0.014,"7"
