"line","rep","enviro","dataM","exper"
3,10,32,0.9945,"6"
3,10,128,0.9625,"6"
3,11,0,1.668,"6"
3,11,8,1.0275,"6"
3,11,32,1.041,"6"
3,11,128,0.8605,"6"
3,12,0,1.634,"6"
3,12,8,1.1475,"6"
3,12,32,1.103,"6"
3,12,128,1.067,"6"
4,1,0,1.671,"6"
4,1,8,0.8345,"6"
4,1,32,0.746,"6"
4,1,128,0.7495,"6"
4,2,0,1.7005,"6"
4,2,8,0.236,"6"
4,2,32,0.304,"6"
4,2,128,0.4355,"6"
4,3,0,1.7045,"6"
4,3,8,0.1895,"6"
4,3,32,0.1845,"6"
4,3,128,0.0735,"6"
4,4,0,1.6845,"6"
4,4,8,0.5685,"6"
4,4,32,0.44,"6"
4,4,128,0.417,"6"
4,5,0,1.7285,"6"
4,5,8,0.1655,"6"
4,5,32,0.2535,"6"
4,5,128,0.197,"6"
4,6,0,1.69,"6"
4,6,8,1.4315,"6"
4,6,32,1.4205,"6"
4,6,128,1.452,"6"
4,7,0,1.7235,"6"
4,7,8,0.1645,"6"
4,7,32,0.166,"6"
4,7,128,0.1355,"6"
4,8,0,1.7235,"6"
4,8,8,0.213,"6"
4,8,32,0.1685,"6"
4,8,128,0.231,"6"
4,9,0,1.6985,"6"
4,9,8,0.17,"6"
4,9,32,0.1075,"6"
4,9,128,0.1695,"6"
4,10,0,1.6805,"6"
4,10,8,0.2685,"6"
4,10,32,0.2865,"6"
4,10,128,0.3585,"6"
4,11,0,1.7085,"6"
4,11,8,0.139,"6"
4,11,32,0.1635,"6"
4,11,128,0.128,"6"
4,12,0,1.649,"6"
4,12,8,0.2845,"6"
4,12,32,0.245,"6"
4,12,128,0.2505,"6"
5,1,0,1.648,"6"
5,1,8,1.494,"6"
5,1,32,1.488,"6"
5,1,128,1.465,"6"
5,2,0,1.639,"6"
5,2,8,1.498,"6"
5,2,32,1.47,"6"
5,2,128,1.47,"6"
5,3,0,1.6475,"6"
5,3,8,1.5175,"6"
5,3,32,1.4895,"6"
5,3,128,1.481,"6"
5,4,0,1.664,"6"
5,4,8,1.5325,"6"
5,4,32,1.4895,"6"
5,4,128,1.5185,"6"
5,5,0,1.638,"6"
5,5,8,1.543,"6"
5,5,32,1.54,"6"
5,5,128,1.5585,"6"
5,6,0,1.6475,"6"
5,6,8,1.488,"6"
5,6,32,1.4675,"6"
5,6,128,1.4685,"6"
5,7,0,1.6645,"6"
5,7,8,1.4955,"6"
5,7,32,1.4835,"6"
5,7,128,1.4905,"6"
5,8,0,1.6735,"6"
5,8,8,1.5275,"6"
5,8,32,1.497,"6"
5,8,128,1.493,"6"
5,9,0,1.636,"6"
5,9,8,1.495,"6"
5,9,32,1.473,"6"
5,9,128,1.463,"6"
5,10,0,1.654,"6"
5,10,8,1.5065,"6"
5,10,32,1.4835,"6"
5,10,128,1.476,"6"
5,11,0,1.656,"6"
5,11,8,1.519,"6"
5,11,32,1.5005,"6"
5,11,128,1.473,"6"
5,12,0,1.64,"6"
5,12,8,1.526,"6"
5,12,32,1.5095,"6"
5,12,128,1.481,"6"
6,1,0,1.615,"6"
6,1,8,0.5065,"6"
6,1,32,0.3815,"6"
6,1,128,1.176,"6"
6,2,0,1.646,"6"
6,2,8,0.2895,"6"
6,2,32,0.195,"6"
6,2,128,0.779,"6"
6,3,0,1.647,"6"
6,3,8,0.697,"6"
6,3,32,0.5545,"6"
6,3,128,0.556,"6"
6,4,0,1.6935,"6"
6,4,8,0.2065,"6"
6,4,32,0.1865,"6"
6,4,128,0.2465,"6"
6,5,0,1.629,"6"
6,5,8,0.3905,"6"
6,5,32,0.325,"6"
6,5,128,0.3985,"6"
6,6,0,1.6745,"6"
6,6,8,0.1835,"6"
6,6,32,0.1345,"6"
6,6,128,0.17,"6"
6,7,0,1.68,"6"
6,7,8,0.103,"6"
6,7,32,0.099,"6"
6,7,128,0.1475,"6"
6,8,0,1.6185,"6"
6,8,8,0.3995,"6"
6,8,32,0.2955,"6"
6,8,128,0.3825,"6"
6,9,0,1.69,"6"
6,9,8,0.1045,"6"
6,9,32,0.0975,"6"
6,9,128,0.138,"6"
6,10,0,1.682,"6"
6,10,8,0.217,"6"
6,10,32,0.2165,"6"
6,10,128,0.257,"6"
6,11,0,1.652,"6"
6,11,8,0.6235,"6"
6,11,32,0.1655,"6"
6,11,128,0.2745,"6"
6,12,0,1.6615,"6"
6,12,8,0.1925,"6"
6,12,32,0.116,"6"
6,12,128,0.139,"6"
7,1,0,1.5535,"6"
7,1,8,0.6645,"6"
7,1,32,0.6605,"6"
7,1,128,0.443,"6"
7,2,0,1.628,"6"
7,2,8,0.4705,"6"
7,2,32,0.289,"6"
7,2,128,0.313,"6"
7,3,0,1.653,"6"
7,3,8,0.6075,"6"
7,3,32,0.512,"6"
7,3,128,0.4765,"6"
7,4,0,1.6355,"6"
7,4,8,1.214,"6"
7,4,32,0.956,"6"
7,4,128,0.859,"6"
7,5,0,1.6115,"6"
7,5,8,1.1795,"6"
7,5,32,1.07,"6"
7,5,128,0.952,"6"
7,6,0,1.6265,"6"
7,6,8,0.948,"6"
7,6,32,0.675,"6"
7,6,128,0.779,"6"
7,7,0,1.647,"6"
7,7,8,0.6075,"6"
7,7,32,0.3565,"6"
7,7,128,0.3305,"6"
7,8,0,1.673,"6"
7,8,8,0.5485,"6"
7,8,32,0.399,"6"
7,8,128,0.3045,"6"
7,9,0,1.643,"6"
7,9,8,0.463,"6"
7,9,32,0.243,"6"
7,9,128,0.13,"6"
7,10,0,1.6205,"6"
7,10,8,0.811,"6"
7,10,32,0.6365,"6"
7,10,128,0.4815,"6"
7,11,0,1.644,"6"
7,11,8,0.5,"6"
7,11,32,0.34,"6"
7,11,128,0.2685,"6"
7,12,0,1.6315,"6"
7,12,8,0.2255,"6"
7,12,32,0.1795,"6"
7,12,128,0.0805,"6"
8,1,0,1.6965,"6"
8,1,8,0.199,"6"
8,1,32,0.1365,"6"
8,1,128,0.165,"6"
8,2,0,1.716,"6"
8,2,8,0.3145,"6"
8,2,32,0.2005,"6"
8,2,128,0.2835,"6"
8,3,0,1.7185,"6"
8,3,8,0.2215,"6"
8,3,32,0.06,"6"
8,3,128,0.1085,"6"
8,4,0,1.743,"6"
8,4,8,0.2455,"6"
8,4,32,0.247,"6"
8,4,128,0.216,"6"
8,5,0,1.6305,"6"
8,5,8,0.173,"6"
8,5,32,0.144,"6"
8,5,128,0.1765,"6"
8,6,0,1.708,"6"
8,6,8,1.0615,"6"
8,6,32,1.015,"6"
8,6,128,1.069,"6"
8,7,0,1.6315,"6"
8,7,8,0.0115,"6"
8,7,32,0.005,"6"
8,7,128,0.0415,"6"
8,8,0,1.7365,"6"
8,8,8,0.09,"6"
8,8,32,0.0615,"6"
8,8,128,0.205,"6"
8,9,0,1.6895,"6"
8,9,8,0.118,"6"
8,9,32,0.076,"6"
8,9,128,0.1995,"6"
8,10,0,1.646,"6"
8,10,8,0.087,"6"
8,10,32,0.071,"6"
8,10,128,0.155,"6"
8,11,0,1.6945,"6"
8,11,8,0.0135,"6"
8,11,32,0.0115,"6"
8,11,128,0.0145,"6"
8,12,0,1.627,"6"
8,12,8,0.1165,"6"
8,12,32,0.081,"6"
8,12,128,0.153,"6"
9,1,0,1.713,"6"
9,1,8,0.248,"6"
9,1,32,0.238,"6"
9,1,128,0.33,"6"
9,2,0,1.7365,"6"
9,2,8,0.37,"6"
9,2,32,0.347,"6"
9,2,128,0.3505,"6"
9,3,0,1.6875,"6"
9,3,8,0.225,"6"
9,3,32,0.1595,"6"
9,3,128,0.1835,"6"
9,4,0,1.715,"6"
9,4,8,0.223,"6"
9,4,32,0.162,"6"
9,4,128,0.1415,"6"
9,5,0,1.633,"6"
9,5,8,0.6775,"6"
9,5,32,0.5475,"6"
9,5,128,0.63,"6"
9,6,0,1.7195,"6"
9,6,8,0.158,"6"
9,6,32,0.1,"6"
9,6,128,0.128,"6"
9,7,0,1.691,"6"
9,7,8,0.1845,"6"
9,7,32,0.113,"6"
9,7,128,0.148,"6"
9,8,0,1.702,"6"
9,8,8,0.0225,"6"
9,8,32,0.013,"6"
9,8,128,0.033,"6"
9,9,0,1.719,"6"
9,9,8,0.1795,"6"
9,9,32,0.1495,"6"
9,9,128,0.1705,"6"
9,10,0,1.572,"6"
9,10,8,0.2765,"6"
9,10,32,0.2305,"6"
9,10,128,0.2015,"6"
9,11,0,1.5535,"6"
9,11,8,0.0915,"6"
9,11,32,0.075,"6"
9,11,128,0.0565,"6"
9,12,0,1.584,"6"
9,12,8,0.1205,"6"
9,12,32,0.064,"6"
9,12,128,0.091,"6"
10,1,0,1.632,"6"
10,1,8,1.3775,"6"
10,1,32,1.369,"6"
10,1,128,1.3375,"6"
10,2,0,1.6305,"6"
10,2,8,1.38,"6"
10,2,32,1.371,"6"
10,2,128,1.377,"6"
10,3,0,1.6345,"6"
10,3,8,0.038,"6"
10,3,32,0.018,"6"
10,3,128,0.0255,"6"
10,4,0,1.6395,"6"
10,4,8,1.3865,"6"
10,4,32,1.369,"6"
10,4,128,1.372,"6"
10,5,0,1.64,"6"
10,5,8,0.1965,"6"
10,5,32,0.1255,"6"
10,5,128,0.206,"6"
10,6,0,1.6145,"6"
10,6,8,1.394,"6"
10,6,32,1.38,"6"
10,6,128,1.377,"6"
10,7,0,1.625,"6"
10,7,8,1.165,"6"
10,7,32,1.256,"6"
10,7,128,1.2865,"6"
10,8,0,1.6585,"6"
10,8,8,1.3205,"6"
10,8,32,1.182,"6"
10,8,128,1.255,"6"
10,9,0,1.612,"6"
10,9,8,1.301,"6"
10,9,32,1.147,"6"
10,9,128,1.2325,"6"
10,10,0,1.608,"6"
10,10,8,1.378,"6"
10,10,32,1.379,"6"
10,10,128,1.2865,"6"
10,11,0,1.6445,"6"
10,11,8,1.208,"6"
10,11,32,0.9695,"6"
10,11,128,0.869,"6"
10,12,0,1.6365,"6"
10,12,8,0.618,"6"
10,12,32,0.286,"6"
10,12,128,0.3045,"6"
11,1,0,1.6895,"6"
11,1,8,1.269,"6"
11,1,32,1.3125,"6"
11,1,128,1.2845,"6"
11,2,0,1.6765,"6"
11,2,8,0.6325,"6"
11,2,32,0.527,"6"
11,2,128,0.4955,"6"
11,3,0,1.6855,"6"
11,3,8,0.2925,"6"
11,3,32,0.2225,"6"
11,3,128,0.2235,"6"
11,4,0,1.668,"6"
11,4,8,0.9095,"6"
11,4,32,0.862,"6"
11,4,128,0.6315,"6"
11,5,0,1.6575,"6"
11,5,8,1.1525,"6"
11,5,32,1.016,"6"
11,5,128,0.81,"6"
11,6,0,1.649,"6"
11,6,8,1.372,"6"
11,6,32,1.3225,"6"
11,6,128,1.292,"6"
11,7,0,1.696,"6"
11,7,8,1.2675,"6"
11,7,32,1.191,"6"
11,7,128,1.14,"6"
11,8,0,1.6835,"6"
11,8,8,1.354,"6"
11,8,32,1.32,"6"
11,8,128,1.2325,"6"
11,9,0,1.673,"6"
11,9,8,0.472,"6"
11,9,32,0.374,"6"
11,9,128,0.421,"6"
11,10,0,1.697,"6"
11,10,8,0.5245,"6"
11,10,32,0.592,"6"
11,10,128,0.462,"6"
11,11,0,1.699,"6"
11,11,8,0.767,"6"
11,11,32,0.644,"6"
11,11,128,0.678,"6"
11,12,0,1.691,"6"
11,12,8,0.5275,"6"
11,12,32,0.4865,"6"
11,12,128,0.481,"6"
12,1,0,1.594,"6"
12,1,8,1.5925,"6"
12,1,32,1.597,"6"
12,1,128,0.6795,"6"
12,2,0,1.597,"6"
12,2,8,1.601,"6"
12,2,32,1.586,"6"
12,2,128,0.55,"6"
12,3,0,1.6005,"6"
12,3,8,1.6085,"6"
12,3,32,1.578,"6"
12,3,128,0.5615,"6"
12,4,0,1.6135,"6"
12,4,8,1.6285,"6"
12,4,32,1.581,"6"
12,4,128,0.522,"6"
12,5,0,1.602,"6"
12,5,8,1.597,"6"
12,5,32,1.5675,"6"
12,5,128,0.5145,"6"
12,6,0,1.603,"6"
12,6,8,1.599,"6"
12,6,32,1.5665,"6"
12,6,128,0.547,"6"
12,7,0,1.603,"6"
12,7,8,1.6135,"6"
12,7,32,1.571,"6"
12,7,128,0.501,"6"
12,8,0,1.5465,"6"
12,8,8,1.5215,"6"
12,8,32,1.5255,"6"
12,8,128,0.361,"6"
12,9,0,1.5915,"6"
12,9,8,1.5915,"6"
12,9,32,1.57,"6"
12,9,128,0.5575,"6"
12,10,0,1.5845,"6"
12,10,8,1.6065,"6"
12,10,32,1.556,"6"
12,10,128,0.4755,"6"
12,11,0,1.6145,"6"
12,11,8,1.6045,"6"
12,11,32,1.5865,"6"
12,11,128,0.533,"6"
12,12,0,1.5285,"6"
12,12,8,1.5595,"6"
12,12,32,1.4995,"6"
12,12,128,0.4365,"6"
13,1,0,1.5335,"6"
13,1,8,0.4015,"6"
13,1,32,0.331,"6"
13,1,128,0.5325,"6"
13,2,0,1.4065,"6"
13,2,8,0.953,"6"
13,2,32,0.9245,"6"
13,2,128,1.012,"6"
13,3,0,1.5835,"6"
13,3,8,0.2555,"6"
13,3,32,0.1045,"6"
13,3,128,0.2105,"6"
13,4,0,1.5165,"6"
13,4,8,0.4635,"6"
13,4,32,0.3265,"6"
13,4,128,0.4855,"6"
13,5,0,1.4045,"6"
13,5,8,0.4925,"6"
13,5,32,0.3715,"6"
13,5,128,0.397,"6"
13,6,0,1.504,"6"
13,6,8,0.266,"6"
13,6,32,0.1085,"6"
13,6,128,0.254,"6"
13,7,0,1.504,"6"
13,7,8,0.00600000000000001,"6"
13,7,32,0.0435,"6"
13,7,128,0.083,"6"
13,8,0,1.63,"6"
13,8,8,0.121,"6"
13,8,32,0.044,"6"
13,8,128,0.105,"6"
13,9,0,1.634,"6"
13,9,8,0.003,"6"
13,9,32,0.7845,"6"
13,9,128,0.012,"6"
13,10,0,1.5005,"6"
13,10,8,0.167,"6"
13,10,32,0.126,"6"
13,10,128,0.206,"6"
13,11,0,1.625,"6"
13,11,8,0.0175,"6"
13,11,32,0.018,"6"
13,11,128,0.0105,"6"
13,12,0,1.4415,"6"
13,12,8,0.352,"6"
13,12,32,0.2775,"6"
13,12,128,0.2695,"6"
14,1,0,1.662,"6"
14,1,8,0.0245,"6"
14,1,32,0.073,"6"
14,1,128,0.047,"6"
14,2,0,1.621,"6"
14,2,8,0.1985,"6"
14,2,32,0.1065,"6"
14,2,128,0.1235,"6"
14,3,0,1.6485,"6"
14,3,8,0.268,"6"
14,3,32,0.2185,"6"
14,3,128,0.198,"6"
14,4,0,1.669,"6"
14,4,8,0.534,"6"
14,4,32,0.4545,"6"
14,4,128,0.4785,"6"
14,5,0,1.669,"6"
14,5,8,0.012,"6"
14,5,32,0.0185,"6"
14,5,128,0.0455,"6"
14,6,0,1.6055,"6"
14,6,8,0.5515,"6"
14,6,32,0.551,"6"
14,6,128,0.401,"6"
14,7,0,1.6275,"6"
14,7,8,0.811,"6"
14,7,32,0.6695,"6"
14,7,128,0.523,"6"
14,8,0,1.6245,"6"
14,8,8,0.384,"6"
14,8,32,0.2845,"6"
14,8,128,0.3045,"6"
14,9,0,1.5795,"6"
14,9,8,0.279,"6"
14,9,32,0.148,"6"
14,9,128,0.095,"6"
14,10,0,1.6695,"6"
14,10,8,0.0855,"6"
14,10,32,0.0735,"6"
14,10,128,0.0995,"6"
14,11,0,1.6555,"6"
14,11,8,0.094,"6"
14,11,32,0.063,"6"
14,11,128,0.1165,"6"
14,12,0,1.6375,"6"
14,12,8,0.862,"6"
14,12,32,0.495,"6"
14,12,128,0.5625,"6"
15,1,0,1.5275,"6"
15,1,8,1.396,"6"
15,1,32,1.3845,"6"
15,1,128,1.4265,"6"
15,2,0,1.4345,"6"
15,2,8,0.074,"6"
15,2,32,0.0395,"6"
15,2,128,0.085,"6"
15,3,0,1.402,"6"
15,3,8,0.089,"6"
15,3,32,0.252,"6"
15,3,128,0.1065,"6"
15,4,0,1.44,"6"
15,4,8,0.0125,"6"
15,4,32,0.1225,"6"
15,4,128,0.0475,"6"
15,5,0,1.4105,"6"
15,5,8,0.00850000000000001,"6"
15,5,32,0.00750000000000001,"6"
15,5,128,0.035,"6"
15,6,0,1.5135,"6"
15,6,8,0.289,"6"
15,6,32,0.13,"6"
15,6,128,0.317,"6"
15,7,0,1.412,"6"
15,7,8,0.00600000000000001,"6"
15,7,32,0.013,"6"
15,7,128,0.0055,"6"
15,8,0,1.487,"6"
15,8,8,0.151,"6"
15,8,32,0.234,"6"
15,8,128,0.2175,"6"
15,9,0,1.4025,"6"
15,9,8,0.1235,"6"
15,9,32,0.0585,"6"
15,9,128,0.167,"6"
15,10,0,1.5345,"6"
15,10,8,0.5145,"6"
15,10,32,0.485,"6"
15,10,128,0.928,"6"
15,11,0,1.4565,"6"
15,11,8,0.89,"6"
15,11,32,0.9085,"6"
15,11,128,1.038,"6"
15,12,0,1.431,"6"
15,12,8,0.037,"6"
15,12,32,0.027,"6"
15,12,128,0.181,"6"
16,1,0,1.6165,"6"
16,1,8,0.3795,"6"
16,1,32,0.1595,"6"
16,1,128,0.183,"6"
16,2,0,1.5995,"6"
16,2,8,0.7825,"6"
16,2,32,0.6675,"6"
16,2,128,0.659,"6"
16,3,0,1.6125,"6"
16,3,8,0.1095,"6"
16,3,32,0.094,"6"
16,3,128,0.076,"6"
16,4,0,1.626,"6"
16,4,8,0.5605,"6"
16,4,32,0.44,"6"
16,4,128,0.552,"6"
16,5,0,1.6065,"6"
16,5,8,0.249,"6"
16,5,32,0.1305,"6"
16,5,128,0.2615,"6"
16,6,0,1.6045,"6"
16,6,8,0.459,"6"
16,6,32,0.309,"6"
16,6,128,0.3685,"6"
16,7,0,1.6365,"6"
16,7,8,0.0985,"6"
16,7,32,0.075,"6"
16,7,128,0.147,"6"
16,8,0,1.635,"6"
16,8,8,0.109,"6"
16,8,32,0.1675,"6"
16,8,128,0.1635,"6"
16,9,0,1.597,"6"
16,9,8,0.5175,"6"
16,9,32,0.3195,"6"
16,9,128,0.3765,"6"
16,10,0,1.6055,"6"
16,10,8,0.4345,"6"
16,10,32,0.295,"6"
16,10,128,0.3575,"6"
16,11,0,1.6245,"6"
16,11,8,0.2725,"6"
16,11,32,0.161,"6"
16,11,128,0.11,"6"
16,12,0,1.6165,"6"
16,12,8,0.2895,"6"
16,12,32,0.055,"6"
16,12,128,0.1205,"6"
17,1,0,1.627,"6"
17,1,8,0.8465,"6"
17,1,32,1.2575,"6"
17,1,128,1.1465,"6"
17,2,0,1.6515,"6"
17,2,8,1.5595,"6"
17,2,32,1.5625,"6"
17,2,128,1.571,"6"
17,3,0,1.617,"6"
17,3,8,0.092,"6"
17,3,32,0.014,"6"
17,3,128,0.0585,"6"
17,4,0,1.528,"6"
17,4,8,0.025,"6"
17,4,32,0.014,"6"
17,4,128,0.032,"6"
17,5,0,1.639,"6"
17,5,8,0.205,"6"
17,5,32,0.1105,"6"
17,5,128,0.2985,"6"
17,6,0,1.2275,"6"
17,6,8,0.00750000000000001,"6"
17,6,32,0.00600000000000001,"6"
17,6,128,0.0555,"6"
17,7,0,1.542,"6"
17,7,8,0.0025,"6"
17,7,32,0.015,"6"
17,7,128,0.022,"6"
17,8,0,1.555,"6"
17,8,8,0.003,"6"
17,8,32,0.0035,"6"
17,8,128,0.0205,"6"
17,9,0,1.5795,"6"
17,9,8,0.041,"6"
17,9,32,0.0255,"6"
17,9,128,0.066,"6"
17,10,0,1.6,"6"
17,10,8,0.0965,"6"
17,10,32,0.0615,"6"
17,10,128,0.0895,"6"
17,11,0,1.5015,"6"
17,11,8,0.0045,"6"
17,11,32,0.0035,"6"
17,11,128,0.005,"6"
17,12,0,1.466,"6"
17,12,8,0.0015,"6"
17,12,32,0.001,"6"
17,12,128,0.0025,"6"
18,1,0,1.6625,"6"
18,1,8,1.0805,"6"
18,1,32,1.009,"6"
18,1,128,1.122,"6"
18,2,0,1.647,"6"
18,2,8,1.1745,"6"
18,2,32,1.005,"6"
18,2,128,1.0665,"6"
18,3,0,1.639,"6"
18,3,8,1.5215,"6"
18,3,32,0.973,"6"
18,3,128,0.9385,"6"
18,4,0,1.6205,"6"
18,4,8,1.5145,"6"
18,4,32,1.024,"6"
18,4,128,0.9315,"6"
18,5,0,1.64,"6"
18,5,8,1.268,"6"
18,5,32,0.8635,"6"
18,5,128,0.8935,"6"
18,6,0,1.6335,"6"
18,6,8,1.0445,"6"
18,6,32,0.839,"6"
18,6,128,0.916,"6"
18,7,0,1.666,"6"
18,7,8,0.537,"6"
18,7,32,0.4905,"6"
18,7,128,0.4945,"6"
18,8,0,1.6595,"6"
18,8,8,1.1915,"6"
18,8,32,1.1435,"6"
18,8,128,0.988,"6"
18,9,0,1.6315,"6"
18,9,8,1.103,"6"
18,9,32,0.9105,"6"
18,9,128,0.9405,"6"
18,10,0,1.626,"6"
18,10,8,0.983,"6"
18,10,32,0.774,"6"
18,10,128,0.8835,"6"
18,11,0,1.647,"6"
18,11,8,0.8075,"6"
18,11,32,0.7625,"6"
18,11,128,0.791,"6"
18,12,0,1.6285,"6"
18,12,8,1.004,"6"
18,12,32,0.981,"6"
18,12,128,1.002,"6"
19,1,0,1.6325,"6"
19,1,8,0.0765,"6"
19,1,32,0.019,"6"
19,1,128,0.153,"6"
19,2,0,1.6675,"6"
19,2,8,0.346,"6"
19,2,32,0.2775,"6"
19,2,128,0.1855,"6"
19,3,0,1.672,"6"
19,3,8,0.5805,"6"
19,3,32,0.478,"6"
19,3,128,0.5185,"6"
19,4,0,1.687,"6"
19,4,8,0.1695,"6"
19,4,32,0.0035,"6"
19,4,128,0.211,"6"
19,5,0,1.67,"6"
19,5,8,0.286,"6"
19,5,32,0.181,"6"
19,5,128,0.3915,"6"
19,6,0,1.6535,"6"
19,6,8,0.199,"6"
19,6,32,0.164,"6"
19,6,128,0.128,"6"
19,7,0,1.68,"6"
19,7,8,0.00850000000000001,"6"
19,7,32,0.00600000000000001,"6"
19,7,128,0.00600000000000001,"6"
19,8,0,0.0035,"6"
19,8,8,0.004,"6"
19,8,32,0.0025,"6"
19,8,128,0.005,"6"
19,9,0,0.8235,"6"
19,9,8,0.861,"6"
19,9,32,1.091,"6"
19,9,128,0.5755,"6"
19,10,0,1.632,"6"
19,10,8,0.9325,"6"
19,10,32,0.116,"6"
19,10,128,0.428,"6"
19,11,0,1.6895,"6"
19,11,8,0.246,"6"
19,11,32,0.0545,"6"
19,11,128,0.1325,"6"
19,12,0,1.6635,"6"
19,12,8,0.3985,"6"
19,12,32,0.322,"6"
19,12,128,0.2235,"6"
20,1,0,1.6425,"6"
20,1,8,0.373,"6"
20,1,32,0.2615,"6"
20,1,128,0.235,"6"
20,2,0,1.6475,"6"
20,2,8,0.424,"6"
20,2,32,0.5515,"6"
20,2,128,0.628,"6"
20,3,0,1.6375,"6"
20,3,8,1.2215,"6"
20,3,32,1.2075,"6"
20,3,128,1.252,"6"
20,4,0,1.643,"6"
20,4,8,1.0955,"6"
20,4,32,1.004,"6"
20,4,128,1.158,"6"
20,5,0,1.6465,"6"
20,5,8,0.173,"6"
20,5,32,0.1575,"6"
20,5,128,0.223,"6"
20,6,0,1.6375,"6"
20,6,8,1.0705,"6"
20,6,32,0.96,"6"
20,6,128,1.246,"6"
20,7,0,1.6475,"6"
20,7,8,0.3715,"6"
20,7,32,0.406,"6"
20,7,128,0.325,"6"
20,8,0,1.654,"6"
20,8,8,1.188,"6"
20,8,32,1.083,"6"
20,8,128,1.2385,"6"
20,9,0,1.6265,"6"
20,9,8,0.5505,"6"
20,9,32,0.351,"6"
20,9,128,0.475,"6"
20,10,0,1.639,"6"
20,10,8,0.254,"6"
20,10,32,0.2695,"6"
20,10,128,0.1925,"6"
20,11,0,1.644,"6"
20,11,8,0.624,"6"
20,11,32,0.5025,"6"
20,11,128,0.4565,"6"
20,12,0,1.6275,"6"
20,12,8,0.4955,"6"
20,12,32,0.481,"6"
20,12,128,0.5095,"6"
1,1,0,1.6565,"7"
1,1,32,0.2595,"7"
1,1,128,0.3925,"7"
1,1,512,0.3985,"7"
1,2,0,1.661,"7"
1,2,32,0.2485,"7"
1,2,128,0.347,"7"
1,2,512,0.451,"7"
1,3,0,1.657,"7"
1,3,32,0.2875,"7"
1,3,128,0.4155,"7"
1,3,512,0.458,"7"
1,4,0,1.666,"7"
1,4,32,0.385,"7"
1,4,128,0.5445,"7"
1,4,512,0.5675,"7"
1,5,0,1.656,"7"
1,5,32,0.283,"7"
1,5,128,0.423,"7"
1,5,512,0.4505,"7"
1,6,0,1.648,"7"
1,6,32,0.288,"7"
1,6,128,0.409,"7"
1,6,512,0.4335,"7"
1,7,0,1.6505,"7"
1,7,32,0.3825,"7"
1,7,128,0.588,"7"
1,7,512,0.6225,"7"
1,8,0,1.6735,"7"
1,8,32,0.346,"7"
1,8,128,0.504,"7"
1,8,512,0.488,"7"
1,9,0,1.6715,"7"
1,9,32,0.36,"7"
1,9,128,0.571,"7"
1,9,512,0.585,"7"
1,10,0,1.659,"7"
1,10,32,0.278,"7"
1,10,128,0.6375,"7"
1,10,512,0.677,"7"
1,11,0,1.6935,"7"
1,11,32,0.261,"7"
1,11,128,0.466,"7"
1,11,512,0.5135,"7"
1,12,0,1.6665,"7"
1,12,32,0.268,"7"
1,12,128,0.408,"7"
1,12,512,0.446,"7"
2,1,0,1.6245,"7"
2,1,32,0.0775,"7"
2,1,128,0.11,"7"
2,1,512,0.235,"7"
2,2,0,1.622,"7"
2,2,32,0.0515,"7"
2,2,128,0.0965,"7"
2,2,512,0.1645,"7"
2,3,0,1.6305,"7"
2,3,32,0.0255,"7"
2,3,128,0.0835,"7"
2,3,512,0.058,"7"
2,4,0,1.671,"7"
2,4,32,0.021,"7"
2,4,128,0.023,"7"
2,4,512,0.0225,"7"
2,5,0,1.607,"7"
2,5,32,0.042,"7"
2,5,128,0.07,"7"
2,5,512,0.1155,"7"
2,6,0,1.608,"7"
2,6,32,0.0305,"7"
2,6,128,0.036,"7"
2,6,512,0.0655,"7"
2,7,0,1.593,"7"
2,7,32,0.037,"7"
2,7,128,0.082,"7"
2,7,512,0.117,"7"
2,8,0,1.6195,"7"
2,8,32,0.086,"7"
2,8,128,0.1655,"7"
2,8,512,0.2695,"7"
2,9,0,1.598,"7"
2,9,32,0.018,"7"
2,9,128,0.0235,"7"
2,9,512,0.0465,"7"
2,10,0,1.601,"7"
2,10,32,0.0055,"7"
2,10,128,0.0275,"7"
2,10,512,0.032,"7"
2,11,0,1.648,"7"
2,11,32,0.028,"7"
2,11,128,0.048,"7"
2,11,512,0.0775,"7"
2,12,0,1.647,"7"
2,12,32,0.0745,"7"
2,12,128,0.121,"7"
2,12,512,0.2545,"7"
3,1,0,1.641,"7"
3,1,32,1.255,"7"
3,1,128,1.324,"7"
3,1,512,1.2535,"7"
3,2,0,1.625,"7"
3,2,32,1.2065,"7"
3,2,128,1.2645,"7"
3,2,512,1.1465,"7"
3,3,0,1.618,"7"
3,3,32,1.4655,"7"
3,3,128,1.461,"7"
3,3,512,1.418,"7"
3,4,0,1.668,"7"
3,4,32,1.166,"7"
3,4,128,1.267,"7"
3,4,512,0.959,"7"
3,5,0,1.6245,"7"
3,5,32,1.246,"7"
3,5,128,1.278,"7"
3,5,512,0.9445,"7"
3,6,0,1.63,"7"
3,6,32,1.235,"7"
3,6,128,1.265,"7"
3,6,512,1.142,"7"
3,7,0,1.629,"7"
3,7,32,1.1435,"7"
3,7,128,1.228,"7"
3,7,512,0.9855,"7"
3,8,0,1.669,"7"
3,8,32,1.3575,"7"
3,8,128,1.3405,"7"
3,8,512,1.3045,"7"
3,9,0,1.5965,"7"
3,9,32,1.276,"7"
3,9,128,1.4045,"7"
3,9,512,1.352,"7"
3,10,0,1.6325,"7"
3,10,32,1.16,"7"
3,10,128,1.103,"7"
